filename	batch	tank	wtKITA1	nwtKITA1	wtKITA5	nwtKITA5	negr1_dich	index	wt_guide	Intestine_area	Food_fluo	Food_area	AutoFlo	AutoFloProb_1	AutoFloProb_2	tod	n	f_batch	Food_fluo_cat	Food_fluo_cat_all	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	qRNA	line	diet	Exp	date	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	length_Res	dorsal_area_Res	lateral_area_Res	Intestine_area_Res	Food_area_Res	Food_fluo_Res	intlength	intlength_Res	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intIntestine_area	intIntestine_area_Res
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1300_W_H12	17	39	.33717079	.66282921	1	0	1	AU181	k5	6008	19385.559	681	0	.0047037	.9952963	5	138	4	4	4	4058.8479	1070020.8	0	0	1.598e+09	7802.0413	17762.626	4065.9632	1444429.3	0	0	1.581e+09	7721.6988	15662.339	4131.7447	1062753.3	0	0	1.602e+09	7821.7452	17852.884	4069.9406	1431060.8	0	0	1.561e+09	7620.2504	15553.314	11/30/2021 11:36	4058.8479	1070020.8	1444429.3	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	67.430086	7850.1598	39259.712	404.22222	187.30556	3937.9241	.41837129	.41837129	.40362774	.316858	.54001137	.52440051	.06632964	.1268761
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_A07	17	37	.30717289	.69282711	1	0	1	AU224	k5	217	42.445234	0	0	.0016387	.99836129	7	215	6	1	1	4374.4702	1094425	0	0	1.638e+09	7997.0428	17912.303	4156.7681	1477058.1	1	3	1.666e+09	8134.2149	16212.061	4276.6884	1087845.5	0	0	1.602e+09	7824.2741	17651.258	4141.2883	1471256.1	0	0	1.656e+09	8087.8181	16147.679	11/30/2021 11:36	4374.4702	1094425	1477058.1	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	383.05238	-102649.5	-113360.3	-5472.087	-329.73913	-11996.249	1.8101646	1.8101646	.57163753	-1.9716581	.75766986	-1.380062	-2.4465501	-2.4465501
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_B06	17	38	0	1				AU218	k5	8871	14609.398	402	0	.00293264	.99706739	7	217	6	3	4	4195.2299	1269621.6	0	0	1.690e+09	8251.109	17221.572	4128.6708	1566989.1	0	0	1.714e+09	8368.2907	16218.867	4212.8156	1275453.5	0	0	1.684e+09	8220.5525	17122.909	4126.7001	1572641.6	0	0	1.716e+09	8378.0698	16201.736	11/30/2021 11:36	4195.2299	1269621.6	1566989.1		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	203.81213	149158.28	81772.553	3181.913	72.26087	2570.7038	.95309776	.95309776	1.8847806	1.9716581	1.3457648	1.0900851	1.9358619	2.4465501
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_B07	17	38	.35115949	.64884051	1	0	1	AU225	k5	7834	10465.982	273	0	.03339891	.96660107	7	207	6	2	3	4300.7886	1171196.9	0	0	1.859e+09	9075.8796	19300.21	4135.6805	1540252.1	0	0	1.793e+09	8755.2096	17055.424	4289.1877	1151517.9	0	0	1.844e+09	9004.8058	19369.795	4145.9221	1531997.7	0	0	1.776e+09	8672.0918	16968.035	11/30/2021 11:36	4300.7886	1171196.9	1540252.1	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	309.37075	5615.5104	-6920.2308	2144.913	-56.73913	-1572.7121	1.4540013	1.4540013	1.1669186	.27439149	1.2222275	-.20465992	1.3777864	1.8627319
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_B09	17	38	.48324996	.51675004	1	0	1	AU237	k5	5430	11492.841	352	0	.00055588	.99944407	7	216	6	2	3	3854.4874	976560.67	0	0	1.523e+09	7435.3331	17718.339	3829.0038	1321391	0	0	1.507e+09	7358.0624	15443.872	3814.5776	975424.19	0	0	1.519e+09	7417.2714	17690.898	3814.3698	1332636.1	0	0	1.508e+09	7364.7337	15383.488	11/30/2021 11:36	3854.4874	976560.67	1321391	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-136.93045	1738.2957	36167.103	-259.08696	22.26087	-545.85318	-.58766562	-.58766562	-.38897141	.19084294	-.28848832	.43320635	-.23720211	-.33771639
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_C07	17	39	.59388108	.40611892	1	0		AU226	k5	3366	1207.7809	0	1	.99985969	.0001403	7	230	6	1	1																																		ABs	CD15	negr1	210713	1	0	0	1	1	1	8				-2323.087	-329.73913	-10830.914							-1.6883391	-1.5956054
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_C08	17	39	1	0	0	1	0	AU230	k5	6372	9886.5283	226	0	.00012319	.99987686	7	214	6	2	3	4107.1041	1028300.2	0	0	1.473e+09	7190.3837	16766.64	4031.1959	1386977.5	0	0	1.548e+09	7556.2252	15747.258	4107.3917	1037332.2	0	0	1.476e+09	7209.1949	16748.345	4021.1715	1396667.5	0	0	1.577e+09	7699.2382	15888.635	11/30/2021 11:36	4107.1041	1028300.2	1386977.5	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	115.68626	-54496.179	-46515.16	682.91304	-103.73913	-2152.1661	.57163753	.57163753	.05422393	-.83200627	.24635763	-.6702433	.29967761	.32498515
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_C09	17	39	1	0	0	1	0	AU238	k5	4479	18355.444	540	0	.00492345	.9950766	7	210	6	4	4	3932.2176	914742.43	0	0	1.203e+09	5874.3944	14754.02	3730.5895	1201463	0	0	1.252e+09	6112.8368	13836.321	3927.2061	913785.4	0	0	1.201e+09	5862.9456	14760.347	3729.884	1203915.4	0	0	1.252e+09	6114.2426	13819.905	11/30/2021 11:36	3932.2176	914742.43	1201463	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-59.200213	-93303.567	-129383.23	-1210.087	210.26087	6316.75	-.20465992	-.20465992	-1.1669186	-1.5825963	-1.1941164	-1.7444475	-.8961132	-.91426632
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_D06	17	40	1	0	0	1	0	AU219	k5							7		6			4083.6772	1145536.5	0	0	1.642e+09	8016.7642	17539.852	4102.0036	1529156.5	0	0	1.680e+09	8201.2893	16349.294	4108.9569	1156662	0	0	1.652e+09	8065.6176	17594.937	4092.5583	1545127	0	0	1.707e+09	8334.8979	16444.264	11/30/2021 11:36	4083.6772	1145536.5	1529156.5	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	92.259343	72753.332	109413.8				.4935534	.4935534	.99668194	1.1149663	1.1149663	1.5825963		
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_D07	17	40	1	0	0	1	0	AU227	k5	7329	12061.593	292	0	.00208543	.99791461	7	224	6	2	3	4004.9326	1028539.4	0	0	1.465e+09	7153.7274	16703.539	3932.0655	1383627.9	0	0	1.543e+09	7532.7635	15893.604	4152.0816	1043223.9	0	0	1.471e+09	7180.2185	16693.012	3948.7443	1397804	0	0	1.573e+09	7682.0531	16064.802	11/30/2021 11:36	4004.9326	1028539.4	1383627.9	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	13.51476	-10586.56	10102.946	1639.913	-37.73913	22.898556	.14959889	.14959889	.06779862	.04065923	.21851609	.14959889	.99012017	1.3777864
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_D08	17	40	.53955696	.46044304	1	0		AU231	k5	7531	14195.503	402	0	.00600565	.99399441	7	211	6	3	4	4287.6256	1234420.8	0	0	1.931e+09	9427.9302	19524.139	4360.5695	1642893.7	0	0	1.878e+09	9170.8036	17041.518	4272.3575	1240282.6	0	0	1.913e+09	9341.7818	19365.439	4345.7125	1654437.9	0	0	1.902e+09	9288.6066	17165.834	11/30/2021 11:36	4287.6256	1234420.8	1642893.7		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	296.20775	74465.546	103447.16	1841.913	72.26087	2156.8086	1.380062	1.380062	1.6318898	1.1405576	1.8847806	1.380062	1.1861149	1.4779428
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_D09	17	40	.52241504	.47758496	1	0		AU239	k5	7501	13206.019	384	0	.00445499	.99554503	7	229	6	2	3	4232.9679	1231759	0	0	1.940e+09	9470.6128	19581.531	4251.08	1573239.7	0	0	1.908e+09	9314.1365	17574.512	4264.9869	1231639.4	0	0	1.927e+09	9409.2497	19460.814	4269.6756	1589987.8	1	1	1.925e+09	9397.5108	17559.654	11/30/2021 11:36	4232.9679	1231759	1573239.7		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	241.55013	95165.678	65873.525	1811.913	54.26087	1167.325	1.1149663	1.1149663	1.5825963	1.251339	1.380062	.87094573	1.1621063	1.4429361
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_E05	17	37	1	0	0	1	0	AU215	k5	6842	11938.255	285	0	.01952716	.98047286	7	233	6	2	3	4287.7825	1088204.3	0	0	1.444e+09	7050.7836	16106.048	4090.859	1478015.1	0	0	1.534e+09	7490.9786	15127.118	4272.9454	1111232.9	0	0	1.457e+09	7116.3291	16106.759	4085.3905	1482052.6	0	0	1.544e+09	7537.6344	15235.266	11/30/2021 11:36	4287.7825	1088204.3	1478015.1	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	296.36469	-71817.964	-61523.496	1152.913	-44.73913	-100.43942	1.416064	1.416064	.50891642	-1.2222275	.77584953	-.93197131	.77642176	.84333974
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_E06	17	37	.46490959	.53509041	1	0	1	AU220	k5	7603	10898.604	308	0	.00118585	.99881423	7	235	6	2	3	4094.3666	1059822.4	0	0	1.618e+09	7902.7638	18119.352	4145.8319	1427621.5	0	0	1.591e+09	7768.3969	15897.325	4114.1032	1063949.6	0	0	1.620e+09	7910.618	18075.787	4134.9862	1442066.7	0	0	1.614e+09	7878.5226	16004.084	11/30/2021 11:36	4094.3666	1059822.4	1427621.5	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	102.9488	-17529.688	1604.7854	1913.913	-21.73913	-1140.0904	.52440051	.52440051	.37439816	-.13591068	.41837129	-.04065923	1.2363025	1.6883391
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_E07	17	37	.67716535	.32283465	1	0		AU228	k5	5480	18021.926	570	0	.00015349	.99984646	7	218	6	4	4	3885.619	995432.13	0	0	1.506e+09	7354.7603	17513.673	3939.5085	1363620	0	0	1.492e+09	7282.7851	15374.552	3908.1327	1007305.3	0	0	1.499e+09	7320.2768	17393.663	3945.3383	1371784.7	0	0	1.502e+09	7335.7934	15411.619	11/30/2021 11:36	3885.619	995432.13	1363620		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-105.79877	7303.3859	60123.93	-209.08696	240.26087	5983.2314	-.40362774	-.40362774	-.17706229	.30264271	.04065923	.75766986	-.22482504	-.27456059
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_E08	17	37	.25479711	.74520289	1	0	1	AU232	k5	6423	14918.597	422	0	.01999055	.98000938	7	232	6	3	4	4200.2884	1047979.1	0	0	1.565e+09	7639.3592	17536.516	3954.6474	1401183.5	0	0	1.593e+09	7778.8335	16039.74	4183.2899	1073549.8	0	0	1.578e+09	7703.0694	17468.346	3945.7325	1412368.8	0	0	1.616e+09	7891.2564	16184.17	11/30/2021 11:36	4200.2884	1047979.1	1401183.5	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	208.87057	-74646.262	-87002.073	733.91304	92.26087	2879.9024	.97465841	.97465841	.24635763	-1.3129815	.30264271	-1.1149663	.36334638	.37625037
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_E09	17	37	.17664771	.82335229	1	0	1	AU240	k5	3345	13560.962	354	0	.00861637	.99138355	7	227	6	3	4																																	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				-2344.087	24.26087	1522.2676							-1.7407308	-1.6402099
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_F05	17	38	.97435644	.02564356	0	1	0	AU216	k5	6657	9580.6783	279	0	.0014489	.99855107	7	234	6	1	3	4031.0957	1077467.7	0	0	1.409e+09	6880.6595	15874.307	3872.991	1453820.2	0	0	1.472e+09	7187.3431	14835.558	4042.4754	1085064.1	0	0	1.421e+09	6940.028	15952.725	3872.991	1452115.5	0	0	1.487e+09	7261.003	14956.093	11/30/2021 11:36	4031.0957	1077467.7	1453820.2	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	39.677908	27158.954	64939.219	967.91304	-50.73913	-2458.0162	.26034898	.26034898	.44813738	.58766562	.60384613	.85131464	.55085837	.62243808
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_F06	17	38	.20139105	.79860895	1	0	1	AU221	k5	4584	10636.669	355	0	.00401875	.99598122	7	223	6	2	3																																	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				-1105.087	25.26087	-1402.0253							-.77642176	-.86066409
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_F07	17	38	1	0	0	1	0	AU229	k5	5330	25070.12	614	0	.00352283	.99647719	7	221	6	4	4																																	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				-359.08696	284.26087	13031.426							-.31230638	-.36334638
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_F08	17	38	1	0	0	1	0	AU233	k5	7220	9736.2395	217	0	.00157467	.99842536	7	231	6	1	3	3948.9828	1032756.3	0	0	1.435e+09	7008.6215	16435.644	3823.2195	1343761.6	0	0	1.475e+09	7203.5769	15428.102	3917.0034	1033354.5	0	0	1.440e+09	7030.1545	16486.678	3812.6013	1352404.8	0	0	1.498e+09	7312.1138	15553.98	11/30/2021 11:36	3948.9828	1032756.3	1343761.6	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-42.434984	17544.519	3075.3026	1530.913	-112.73913	-2302.455	-.13591068	-.13591068	.10860788	.41837129	-.10860788	.027102	.9706336	1.2626061
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_G08	17	39	.25949737	.74050263	1	0	1	AU234	k5	3662	824.15994	0	0	3.141e-18	1	7	222	6	1	1	3606.2954	756533.2	0	0	1.126e+09	5499.5967	15232.664	3429.3423	955954.59	0	0	1.057e+09	5161.6756	12961.558	3577.0684	762245.48	1	9	1.127e+09	5500.8804	15148.131	3446.2889	970609.13	0	0	1.069e+09	5220.1924	12996.518	11/30/2021 11:36	3606.2954	756533.2	955954.59	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-385.12236	-112206.45	-183597.55	-2027.087	-329.73913	-11214.535	-1.9716581	-1.9716581	-2.7818257	-2.0766071	-2.7818257	-2.0766071	-1.4429361	-1.4779428
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_G09	17	39	.59532062	.40467938	1	0		AU242	k5	6002	15604.439	461	0	.00311423	.99688572	7	228	6	3	4	3660.3958	948298.34	0	0	1.413e+09	6898.0725	16900.386	3648.9843	1275543.2	0	0	1.486e+09	7257.3834	15787.084	3698.1894	956492.92	0	0	1.421e+09	6936.4047	16910.729	3667.0365	1282631.2	0	0	1.499e+09	7318.1987	15838.502	11/30/2021 11:36	3660.3958	948298.34	1275543.2		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-331.02202	56434.999	104237.86	312.91304	131.26087	3565.7449	-1.6318898	-1.6318898	-.68730287	.97465841	-.57163753	1.4540013	.05425655	.05425655
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_H08	17	40	.3101912	.6898088	1	0	1	AU235	k5	4200	20087.054	534	0	.00176586	.99823415	7	237	6	4	4	3778.6846	1097236.3	0	0	1.503e+09	7337.4706	16821.608	3784.5686	1189410.4	0	0	1.513e+09	7385.8023	16464.901	3784.9203	1099150.4	0	0	1.479e+09	7220.4097	16629.952	3779.476	1187227.2	0	0	1.517e+09	7406.9681	16461.975	11/30/2021 11:36	3778.6846	1097236.3	1189410.4	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-212.73316	154813.71	-51322.459	-1489.087	204.26087	8048.3591	-1.1669186	-1.1669186	.62018631	2.0766071	-1.3129815	-.72203937	-1.1387494	-1.0302671
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1500_W_H09	17	40	.52307477	.47692523	1	0		AU243	k5	4571	10488.732	314	0	.01169463	.98830545	7	226	6	2	3	3935.6843	944530.03	0	0	1.522e+09	7433.4779	17987.765	3939.0188	1219317.6	0	0	1.444e+09	7053.1942	15512.034	4027.3956	958257.45	0	0	1.527e+09	7456.6121	17872.028	3945.5316	1219856	0	0	1.479e+09	7219.6738	15828.039	11/30/2021 11:36	3935.6843	944530.03	1219317.6		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-55.733547	-64997.7	-113563.32	-1118.087	-15.73913	-1549.9623	-.17706229	-.17706229	-.73973722	-1.0900851	-1.0191998	-1.416064	-.8094276	-.87825068
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_A01	17	41	.52540408	.47459592	.94394187	.05605813		AU268	k5	7442	9877.6605	180	0	.00419196	.99580801	8.5	278	8	1	3	4226.2116	1095023.2	0	0	1.764e+09	8615.6046	19119.542	4102.8784	1486568.6	0	0	1.723e+09	8411.2597	16828.576	4203.4201	1102260.7	0	0	1.766e+09	8620.8241	19084.679	4097.8603	1497993.2	0	0	1.760e+09	8592.3669	17047.101	11/30/2021 11:36	4226.2116	1095023.2	1486568.6		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	234.79384	-38682.372	-16832.132	1339.8718	-115.53846	-1034.0097	1.0900851	1.0900851	.58766562	-.50891642	.83200627	-.316858	1.0938097	1.0721474
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_A10	17	41	.33189122	.66810878	1	0	1	AU244	k5	230	66.057791	0	0	.00065095	.99934906	8.5	254	8	1	1	4175.6691	1034491	0	0	1.527e+09	7456.7454	17430.117	4030.5281	1413266	0	0	1.556e+09	7599.1967	15754.896	4152.3697	1038049.9	0	0	1.538e+09	7509.2731	17499.881	4014.692	1423613.9	0	0	1.574e+09	7684.7936	15858.916	11/30/2021 11:37	4175.6691	1034491	1413266	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	184.25126	-77611.582	-60469.693	-5872.1282	-295.53846	-10845.612	.81300321	.81300321	.13591068	-1.3457648	.34548507	-.89091835	-2.256514	-2.8196442
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_A11	17	41	.74921728	.25078272	1	0		AU252	k5	7414	8523.827	144	0	.00122112	.99877888	8.5	275	8	1	2	3933.708	1041040.6	0	0	1.593e+09	7776.931	17972.181	3927.9371	1414103.4	0	0	1.616e+09	7890.33	16214.737	3989.0623	1046962.3	0	0	1.596e+09	7790.621	17942.971	3938.5974	1424959.7	0	0	1.638e+09	7996.6655	16339.175	11/30/2021 11:37	3933.708	1041040.6	1414103.4		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-57.70978	32357.606	82382.365	1311.8718	-151.53846	-2387.8432	-.19084294	-.19084294	.20465992	.68730287	.35990401	1.1149663	1.0509768	1.0509768
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_A12	17	41	1	0	0	1	0	AU260	k5	7468	13189.832	401	0	.00484311	.99515682	8.5	247	8	2	3	4363.288	1212110	0	0	1.654e+09	8074.0321	17175.947	4293.6514	1643162.8	0	0	1.728e+09	8436.5654	16035.897	4359.472	1218599.9	0	0	1.671e+09	8156.7639	17282.816	4262.5284	1655305.2	0	0	1.757e+09	8581.385	16177.815	11/30/2021 11:37	4363.288	1212110	1643162.8	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	371.87023	19814.937	59307.599	1365.8718	105.46154	2278.162	1.7444475	1.7444475	1.380062	.43320635	1.9716581	.73973722	1.1387494	1.1159978
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B01	17	35	1	0	0	1	0	AU269	k5	6380	5725.4485	50	0	.00295776	.99704224	8.5	256	8	1	2	3847.2957	956941.53	0	0	1.351e+09	6594.5652	16097.138	3784.944	1290766	0	0	1.432e+09	6992.9641	15383.131	3828.9101	961457.52	0	0	1.345e+09	6566.4791	16070.448	3775.7194	1302938.2	0	0	1.444e+09	7052.2553	15400.296	11/30/2021 11:37	3847.2957	956941.53	1290766	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-144.12206	-14806.994	9763.0859	277.87179	-245.53846	-5186.2217	-.65337661	-.65337661	-.58766562	-.09498804	-.46316899	.13591068	.31230638	.01807763
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B02	17	35	.23348393	.76651607	.96693319	.03306681	1	AU276	k5	7112	11029.184	293	0	.00132464	.99867529	8.5	277	8	2	3	3808.3905	954818.12	0	0	1.451e+09	7085.3344	17175.641	3845.0019	1311312.3	0	0	1.487e+09	7261.7065	15625.728	3818.3077	966452.03	0	0	1.444e+09	7051.1958	17034.221	3830.3743	1320852.7	0	0	1.510e+09	7372.2069	15726.186	11/30/2021 11:37	3808.3905	954818.12	1311312.3	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-183.02727	-301.45943	53144.059	1009.8718	-2.5384615	117.51349	-.93197131	-.93197131	-.63669378	.14959889	-.35990401	.6702433	.8961132	.65196605
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B03	17	35	.43919173	.56080827	.93473355	.06526645	1	AU284	k5	6772	15378.918	474	0	.00043969	.9995603	8.5	264	8	3	4	3906.8928	1052824.1	0	0	1.612e+09	7868.6525	18043.532	3961.0402	1411651	0	0	1.611e+09	7868.2167	16168.241	3944.4854	1063441.2	0	0	1.616e+09	7893.0021	18002.585	3961.5498	1418679.2	0	0	1.623e+09	7926.6065	16222.83	11/30/2021 11:37	3906.8928	1052824.1	1411651	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-84.525047	55602.492	95668.708	669.87179	178.46154	4467.2478	-.28848832	-.28848832	.27439149	.95309776	.33113761	1.3129815	.71281291	.31230638
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B10	17	35	.28224299	.71775701	1	0	1	AU245	k5	1901	1401.3606	18	0	.14210221	.85789782	8.5	268	8	1	1	3817.5048	902719.73	0	0	1.237e+09	6038.4286	15490.385	3895.2859	1234959.1	0	0	1.297e+09	6333.9634	14128.585	3976.3228	922159.42	0	0	1.282e+09	6257.7199	15698.584	3878.5931	1248537	0	0	1.280e+09	6249.7773	13831.548	11/30/2021 11:37	3817.5048	902719.73	1234959.1	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-173.91301	-56295.485	-28558.541	-4201.1282	-277.53846	-9510.3096	-.89091835	-.89091835	-1.380062	-.87094573	-.85131464	-.47830599	-1.9358619	-2.1241949
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B11	17	35	1	0	0	1	0	AU253	k5	7973	10128.802	193	0	.00098397	.99901605	8.5	284	8	2	3	4409.2168	1248387.5	0	0	1.802e+09	8800.116	18325.728	4178.6403	1612986.5	0	0	1.780e+09	8689.4512	16604.422	4418.6992	1257688.6	0	0	1.819e+09	8881.6761	18380.291	4197.7385	1626384.9	0	0	1.809e+09	8834.3306	16727.129	11/30/2021 11:37	4409.2168	1248387.5	1612986.5	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	417.79897	36461.439	2174.1606	1870.8718	-102.53846	-782.86835	2.0766071	2.0766071	1.7444475	.73973722	1.5825963	-.01354976	1.4779428	1.5539669
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_B12	17	35	1	0	0	1	0	AU261	k5	7379	11124.428	290	0	.00121904	.99878091	8.5	290	8	2	3	4173.4625	1150800.2	0	0	1.602e+09	7821.6668	17138.534	4151.4873	1529694.8	0	0	1.637e+09	7995.4814	15905.595	4151.8223	1152475	0	0	1.592e+09	7774.6698	17084.818	4102.3827	1540880.1	0	0	1.658e+09	8097.9695	16001.115	11/30/2021 11:37	4173.4625	1150800.2	1529694.8	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	182.0447	39640.755	57254.24	1276.8718	-5.5384615	212.75768	.79428931	.79428931	1.1149663	.77584953	1.1405576	.72203937	1.0302671	.99012017
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C01	17	36	1	0	0	1	0	AU270	k5	7142	14284.659	377	0	.00268085	.99731916	8.5	263	8	3	4	3993.4009	1059553.2	0	0	1.660e+09	8105.8337	18487.021	4059.1426	1452175.3	0	0	1.654e+09	8076.7527	16308.021	4009.8022	1062962.6	0	0	1.657e+09	8091.9693	18437.79	4054.2954	1461626	0	0	1.680e+09	8200.7415	16429.213	11/30/2021 11:37	3993.4009	1059553.2	1452175.3	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	1.9831217	25356.112	85418.595	1039.8718	81.461538	3372.9885	.05422393	.05422393	.35990401	.54001137	.57163753	1.1405576	.93272584	.66694433
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C02	17	36	.96338129	.03661871	0	1	0	AU277	k5	5328	11300.647	395	0	.00626248	.99373746	8.5	260	8	2	3	3806.1636	913516.24	0	0	1.231e+09	6009.7797	15184.311	3758.3206	1197844.2	0	0	1.284e+09	6268.9683	14366.67	3774.2141	925718.38	0	0	1.241e+09	6060.7934	15238.107	3758.9572	1207653.8	0	0	1.299e+09	6342.1675	14443.11	11/30/2021 11:37	3806.1636	913516.24	1197844.2	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-185.25424	-40651.482	-59016.878	-774.12821	99.461538	388.97665	-.97465841	-.97465841	-1.2222275	-.58766562	-1.2222275	-.81300321	-.32498515	-.60787674
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C03	17	36	.24215628	.75784372	.96485392	.03514608	1	AU285	k5	2175	5833.9789	221	0	.00414027	.99585968	8.5	258	8	1	2																																	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				-3927.1282	-74.538462	-5077.6913							-1.8627319	-1.9358619
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C10	17	36	.3969712	.6030288	1	0	1	AU246	k5	7584	15895.252	452	0	.01036289	.98963708	8.5	271	8	3	4	4344.0089	1081714.5	0	0	1.604e+09	7831.9764	17706.439	4074.9381	1454358.5	0	0	1.614e+09	7878.9048	15911.234	4332.4962	1088952	0	0	1.597e+09	7795.8916	17600.317	4031.8079	1465753.2	0	0	1.637e+09	7993.1232	16033.05	11/30/2021 11:37	4344.0089	1081714.5	1454358.5	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	352.59108	-102340.24	-118181.18	1481.8718	156.46154	4983.5816	1.6318898	1.6318898	.46316899	-1.8847806	.62018631	-1.4941549	1.2108275	1.1861149
