filename	batch	tank	wtKITA1	nwtKITA1	wtKITA5	nwtKITA5	pcsk1_dich	index	wt_guide	Intestine_area	Food_fluo	Food_area	AutoFlo	AutoFloProb_1	AutoFloProb_2	tod	n	f_batch	Food_fluo_cat	Food_fluo_cat_all	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	qRNA	line	diet	Exp	date	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	length_Res	dorsal_area_Res	lateral_area_Res	Intestine_area_Res	Food_area_Res	Food_fluo_Res	intlength	intlength_Res	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intIntestine_area	intIntestine_area_Res
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_D03	21	48	.19434786	.80565214	1	0	1	AV168	k5	7349	9296.3752	90	0	.00070822	.99929178	5.5	162	4	3	2	3780.6509	968754.88	0	0	1.591e+09	7766.6227	18535.649	3900.0815	1262234.5	0	0	1.542e+09	7527.1792	16326.092	3840.9473	979970.09	0	0	1.596e+09	7794.6764	18473.784	3899.2533	1274107.7	0	0	1.559e+09	7611.877	16415.471	11/30/2021 11:42	3780.6509	968754.88	1262234.5	5	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-211.84546	32181.403	22932.853	-44.485714	-26.012819	1091.0019	-.86524422	-1.0037976	-.32649798	.70286023	-.61029461	.32649798	.74537681	.0620168
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_D04	21	48	.318604	.681396	1	0		AV175	k5	8752	8279.7275	36	0	.00070338	.99929655	5.5	139	4	3	2	4321.5618	1150052.5	0	0	1.993e+09	9729.4391	20716.92	4192.9481	1503585.8	0	0	1.901e+09	9284.5998	18003.359	4321.9874	1166740.7	0	0	1.997e+09	9748.8343	20604.302	4192.9481	1526644.3	0	0	1.941e+09	9475.1476	18170.172	11/30/2021 11:42	4321.5618	1150052.5	1503585.8		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	329.06543	3608.7514	-11876.617	1358.5143	-80.012819	74.35421	1.3638364	1.4437492	1.13601	.21806181	1.1080108	-.24872769	1.6239073	1.0085577
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_D12	21	48	.75567051	.24432949	.58232932	.41767068		AV145	k5	8259	11951.881	169	0	.0033662	.99663383	5.5	145	4	4	3	4145.6191	1163750	0	0	1.748e+09	8535.7764	18482.423	4118.6804	1524819.9	0	0	1.763e+09	8607.6719	16974.376	4211.7364	1179840.1	0	0	1.763e+09	8609.318	18508.924	4125.8883	1539235.2	0	0	1.783e+09	8706.9601	17039.178	11/30/2021 11:42	4145.6191	1163750	1524819.9		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	153.12271	85571.004	99184.654	865.51429	52.987181	3746.5073	.76138261	.80188575	1.2258953	1.4874168	1.3269543	1.4874168	1.3711453	.76368506
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_E01	21	45	.33502056	.66497944	1	0		AV154	k5	9060	13395.992	234	0	.00077063	.99922943	5.5	142	4	4	3	4271.2653	1122836.9	0	0	1.850e+09	9035.3697	19773.585	4111.7473	1483368.5	0	0	1.794e+09	8762.1636	17410.353	4283.0404	1124810.8	0	0	1.845e+09	9006.6772	19686.532	4056.3603	1480976	0	0	1.802e+09	8800.6713	17477.255	11/30/2021 11:42	4271.2653	1122836.9	1483368.5		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	278.7689	-11049.103	-24821.493	1666.5143	103.92212	4929.3149	1.2581616	1.3269543	1.0037976	-.09713517	.95557754	-.4389272	1.8775733	1.2722151
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_E02	21	45	.97239933	.02760067	0	1	0	AV161	k5	6702	9217.985	182	0	.00444168	.99555826	5.5	169	4	3	2	3971.8112	1010475.5	0	0	1.392e+09	6795.501	16112.083	3884.5105	1351986.1	0	0	1.448e+09	7068.971	15122.543	3987.8701	1022558	0	0	1.407e+09	6871.8366	16215.958	3874.4849	1356502.1	0	0	1.474e+09	7195.069	15295.409	11/30/2021 11:42	3971.8112	1010475.5	1351986.1	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-20.685172	-7224.1236	-3318.3617	-691.48571	51.922117	751.30784	-.10463346	-.17243541	.09713517	.02238248	.02238248	-.11213762	.28619957	-.52598145
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_E03	21	45	.96739668	.03260332	.0248825	.9751175	0	AV169	k5	6599	8811.3839	234	0	.00129015	.9987098	5.5	163	4	3	2	4210.3693	1056502.7	0	0	1.538e+09	7510.9329	17170.242	3993.0302	1377975.5	0	0	1.523e+09	7438.3288	15420.591	4167.7544	1055336.3	0	0	1.516e+09	7400.3478	16999.288	3976.6274	1383717.7	0	0	1.546e+09	7550.5687	15560.156	11/30/2021 11:42	4210.3693	1056502.7	1377975.5	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	217.87288	-53756.031	-99124.238	-794.48571	103.92212	344.70683	1.0808544	1.1080108	.45541664	-1.0808544	.21806181	-1.3269543	.20105018	-.64029932
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_E04	21	45	.9629402	.0370598	0	1	0	AV176	k5	9038	8380.4199	51	0	.00298137	.99701869	5.5	141	4	3	2	4391.6821	1296597.9	0	0	1.848e+09	9024.3977	18275.666	4343.854	1653510.7	0	0	1.865e+09	9106.4522	17016.981	4408.9115	1306078.5	0	0	1.855e+09	9059.6084	18306.155	4293.6479	1654108.9	0	0	1.877e+09	9164.8419	17089.395	11/30/2021 11:42	4391.6821	1296597.9	1653510.7	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	399.18566	115990.88	83842.223	1644.5143	-79.077883	-86.257161	1.5341205	1.6991777	1.9302859	1.8419929	1.8419929	1.2917938	1.8027431	1.2126211
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_E12	21	45	.43296309	.56703691	1	0		AV146	k5	7000	12061.399	218	0	.00175301	.99824703	5.5	143	4	4	3																																		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8				-393.48571	87.922117	3594.7216							.44842548	-.20105018
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_F01	21	46	.35691019	.64308981	1	0		AV155	k5	7543	5969.0166	40	0	.0058833	.99411666	5.5	159	4	1	2	3906.0698	1002938.8	0	0	1.609e+09	7857.5548	18416.195	3966.0655	1349832.8	0	0	1.600e+09	7812.7007	16291.734	3944.3376	1014512.9	0	0	1.608e+09	7850.5884	18313.158	3972.135	1362423.7	0	0	1.624e+09	7931.018	16392.469	11/30/2021 11:42	3906.0698	1002938.8	1349832.8		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-86.426638	16804.576	43909.533	149.51429	-59.199648	-1938.8444	-.37409541	-.4389272	.00746027	.40629779	-.03730967	.6651534	.83966026	.14512094
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_F02	21	46	.48466155	.51533845	1	0		AV162	k5	7671	5539.1864	18	0	.00752242	.9924776	5.5	152	4	1	2	4182.2603	1006826.8	0	0	1.689e+09	8247.6214	19177.699	3976.8681	1346363.5	0	0	1.655e+09	8079.2106	16872.921	4193.9465	1023335.6	0	0	1.707e+09	8332.5957	19180.291	3972.6658	1356382.4	0	0	1.697e+09	8284.1594	17171.583	11/30/2021 11:42	4182.2603	1006826.8	1346363.5		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	189.76391	-86467.801	-100568.14	277.51429	-81.199648	-2368.6745	.95557754	.95557754	.05224518	-1.4026733	-.05224518	-1.4026733	.92082298	.30057806
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_F04	21	46	1	0	0	1	0	AV177	k5	7065	7220.1851	122	0	.00637564	.99362433	5.5	137	4	2	2	4085.4527	1179391.5	0	0	1.701e+09	8306.1867	17779.42	4099.6006	1547280.3	0	0	1.697e+09	8286.4031	16055.641	4114.9573	1186419.7	0	0	1.699e+09	8295.0977	17712.9	4104.8424	1550211.2	0	0	1.714e+09	8371.0959	16146.795	11/30/2021 11:42	4085.4527	1179391.5	1547280.3	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	92.956338	123657.67	149773.48	-328.48571	22.800352	-687.67588	.52268931	.5572144	1.3269543	2.0368341	1.5341205	2.1732447	.57404985	-.13121606
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_F12	21	46	.33021654	.66978346	1	0		AV147	k5	8214	9065.4391	118	0	.01619991	.98380011	5.5	151	4	3	2	3955.1125	967319.34	0	0	1.595e+09	7788.8841	18581.793	3866.5455	1300306.4	0	0	1.577e+09	7700.1633	16606.935	3828.0078	971984.86	0	0	1.576e+09	7696.6558	18406.136	3856.0272	1317802.1	0	0	1.600e+09	7812.1977	16681.203	11/30/2021 11:42	3955.1125	967319.34	1300306.4		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-37.38388	-37843.234	-30655.5	820.51429	18.800352	1157.5781	-.15731068	-.23336732	-.37409541	-.74159404	-.295179	-.50566016	1.3367058	.72731507
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_G01	21	47	.3504218	.6495782	1	0		AV156	k5	6917	8234.2532	37	0	.00457767	.9954223	5.5	148	4	2	2	4020.3682	991992.8	0	0	1.531e+09	7476.9312	17741.428	3970.6891	1320374.1	0	0	1.555e+09	7592.5528	16192.716	4064.3447	1001084.6	0	0	1.526e+09	7451.5134	17634.292	3960.5985	1329974.4	0	0	1.582e+09	7723.305	16323.321	11/30/2021 11:42	4020.3682	991992.8	1320374.1		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	27.871817	-36953.767	-40975.586	-476.48571	-88.169048	-254.3852	.18759968	.20280722	-.11213762	-.68388527	-.17243541	-.68388527	.40318357	-.27188001
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_G02	21	47	1	0	0	1	0	AV163	k5	7604	7102.7836	112	0	.00289223	.9971078	5.5	154	4	2	2	4115.4115	1112189.9	0	0	1.565e+09	7639.4912	17039.942	4064.6096	1488153.7	0	0	1.613e+09	7875.5629	15872.77	4180.2325	1140811.2	0	0	1.596e+09	7791.3781	17124.49	4081.3036	1492280.9	0	0	1.639e+09	8002.5524	16046.1	11/30/2021 11:42	4115.4115	1112189.9	1488153.7	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	122.91512	46367.132	78279.821	210.51429	-13.169048	-1385.8548	.62836951	.64665208	.86524422	1.0037976	1.0037976	1.1649293	.89997817	.20105018
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_G03	21	47	1	0	0	1	0	AV171	k5	7715	8150.1264	116	0	.00287382	.99712616	5.5	144	4	2	2	4261.8548	1165454.7	0	0	1.658e+09	8094.4483	17551.874	3995.5572	1507055.1	0	0	1.689e+09	8244.6518	16451.34	4216.7609	1164079	0	0	1.648e+09	8047.2422	17534.779	3964.8249	1512438.4	0	0	1.706e+09	8331.9594	16519.734	11/30/2021 11:42	4261.8548	1165454.7	1507055.1	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	269.3584	42812.763	22414.909	321.51429	-9.1690479	-338.51199	1.1948571	1.2258953	1.2581616	.90948298	1.13601	.31080038	.98591296	.37348003
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_G04	21	47	.34069695	.65930305	1	0		AV178	k5	8134	7184.2385	49	0	.01444207	.98555797	5.5	160	4	2	2																																		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8				740.51429	-76.169048	-1304.3999							1.2722151	.62348321
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_G12	21	47	1	0				AV148	k5	7215	9049.7622	159	0	.01682289	.98317713	5.5	168	4	3	2																																		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8				-178.48571	33.830952	561.12377							.65729848	-.0068864
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_H02	21	48	.48412084	.51587916	1	0		AV164	k5	7140	7019.0906	44	0	.0123086	.98769134	5.5	138	4	2	2	4011.5173	990288.09	0	0	1.658e+09	8096.2998	19020.738	3981.9861	1323305.1	0	0	1.618e+09	7902.5745	16636.428	3967.2003	992590.94	0	0	1.652e+09	8065.4757	18906.759	3987.9338	1339096.1	0	0	1.647e+09	8041.9417	16800.612	11/30/2021 11:42	4011.5173	990288.09	1323305.1		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	19.020909	-35860.194	-33864.875	-253.48571	-72.012819	-1186.2827	.15731068	.15731068	-.14222186	-.62836951	-.14222186	-.52268931	.60684159	-.1034795
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_H03	21	48	.59386189	.40613811	1	0		AV172	k5	7153	5648.2877	39	0	.00644565	.99355435	5.5	140	4	1	2	3854.2274	998811.65	0	0	1.730e+09	8445.5514	19604.019	3966.8384	1350251.5	0	0	1.715e+09	8373.9261	17262.169	3909.9268	1002161.3	0	0	1.731e+09	8449.8496	19549.549	3963.0028	1360120.8	0	0	1.750e+09	8543.6804	17505.89	11/30/2021 11:42	3854.2274	998811.65	1350251.5		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-138.26898	33690.924	73385.523	-240.48571	-77.012819	-2557.0856	-.57472664	-.62836951	-.03730967	.74159404	-.00746027	1.0808544	.62348321	-.08964235
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1330_W_H12	21	48	.96510176	.03489824	.02433047	.97566953	0	AV149	k5	5789	7319.9457	93	0	.03561815	.96438187	5.5	135	4	2	2	3896.4105	969024.05	0	0	1.363e+09	6654.7567	16190.489	3808.7046	1303536.4	0	0	1.417e+09	6917.5822	15055.189	3877.6677	975424.19	0	0	1.376e+09	6717.8953	16250.907	3815.0166	1304074.7	0	0	1.437e+09	7014.7275	15174.503	11/30/2021 11:42	3896.4105	969024.05	1303536.4	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-96.085901	-12463.463	5133.9612	-1604.4857	-23.012819	-885.42763	-.4389272	-.47203086	-.31080038	-.14222186	-.24872769	.08215456	-.18701566	-1.3711453
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_A05	21	45	.95487357	.04512643	.7881759	.2118241		AV179	k5	7801	5751.8019	18	0	.04310886	.95689112	7	182	8	1	2	4125.1923	1067000.1	0	0	1.707e+09	8334.7148	18853.333	4119.421	1467757	0	0	1.665e+09	8130.2342	16381.102	4115.9928	1078873.3	0	0	1.711e+09	8356.0624	18819.452	4114.1032	1469072.9	0	0	1.680e+09	8202.2057	16499.403	11/30/2021 11:43	4125.1923	1067000.1	1467757		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	132.69595	-10210.444	34144.139	619.78261	-105.33119	-2400.4417	.69334154	.68388527	.52268931	-.08215456	.82263729	.48877641	1.0317317	.59036637
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_A06	21	45	.96859431	.03140569	0	1	0	AV187	k5	5032	6290.4729	163	0	.00496006	.99504	7	200	8	2	2	3976.2363	958706.05	0	0	1.258e+09	6140.8358	15057.24	3785.655	1275034.8	0	0	1.319e+09	6441.9001	14131.699	3976.0859	962653.81	0	0	1.256e+09	6133.8295	15054.365	3785.9552	1277128.3	0	0	1.327e+09	6478.8365	14179.967	11/30/2021 11:43	3976.2363	958706.05	1275034.8	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-16.260073	-60710.445	-82528.88	-2149.2174	39.668809	-1861.7707	-.05224518	-.11213762	-.45541664	-1.1649293	-.50566016	-1.13601	-.69188271	-1.8775733
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_A07	21	46	1	0	0	1	0	AV195	k5	6181	7019.1019	129	0	.00617631	.99382365	7	201	8	2	2	4024.1231	1014901.7	0	0	1.424e+09	6953.7728	16309.63	3773.6911	1371665	0	0	1.477e+09	7210.6978	15224.669	3923.6709	1026356.2	0	0	1.404e+09	6855.5941	16125.851	3752.3437	1369362.2	0	0	1.488e+09	7266.4292	15294.556	11/30/2021 11:43	4024.1231	1014901.7	1371665	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	31.626722	-17036.547	5469.9411	-1000.2174	36.547045	-574.32549	.20280722	.21806181	.12716536	-.26414698	.17243541	.09713517	.04822307	-.83966026
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_A08	21	46	.33659924	.66340076	.93591557	.06408443		AV202	k5	7927	7683.3897	84	0	.01340365	.98659641	7	189	8	2	2																																		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8				745.78261	-8.4529554	89.962303							1.1305566	.64029932
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_B05	21	46	.94958992	.05041008	0	1	0	AV180	k5	9409	9420.2688	142	0	.01305247	.98694754	7	186	8	3	2	4622.7761	1256582	0	0	1.765e+09	8616.0877	17898.452	4322.1431	1630452.3	0	0	1.750e+09	8545.69	16394.602	4638.8573	1261247.6	0	0	1.762e+09	8601.1363	17862.555	4354.7873	1649772.3	0	0	1.780e+09	8689.2059	16505.461	11/30/2021 11:43	4622.7761	1256582	1630452.3	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	630.27974	-7630.1172	-41383.725	2227.7826	49.547045	1826.8414	2.1732447	2.7503931	1.6991777	.00746027	1.6391094	-.70286023	2.0699018	1.6776953
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_B06	21	46	.32458932	.67541068	.95561234	.04438766		AV188	k5	7681	7313.2119	77	0	.01112479	.98887527	7	178	8	2	2	3936.1706	1008651.1	0	0	1.700e+09	8298.9551	19286.721	3960.1152	1374775.4	0	0	1.662e+09	8117.3597	16760.03	3998.868	1015320.4	0	0	1.700e+09	8300.5052	19207.397	3954.1483	1389400	0	0	1.681e+09	8206.5587	16864.493	11/30/2021 11:43	3936.1706	1008651.1	1374775.4		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-56.325834	10837.92	53484.264	499.78261	-15.452955	-280.21557	-.27962933	-.34227645	.08215456	.27962933	.20280722	.80188575	.94207577	.52598145
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_B07	21	46	.35814822	.64185178	.94694394	.05305606		AV196	k5	6374	6950.6111	75	0	.02781145	.97218859	7	193	8	2	2	3725.1221	951917.11	0	0	1.604e+09	7830.4237	18815.532	3802.2013	1284156.5	0	0	1.588e+09	7752.2528	16515.451	3779.0487	962444.46	0	0	1.613e+09	7874.0389	18791.45	3807.9822	1286579	0	0	1.603e+09	7829.3803	16654.372	11/30/2021 11:43	3725.1221	951917.11	1284156.5		ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-267.37433	35989.494	70615.685	-807.21739	-17.452955	-642.81635	-1.1649293	-1.2917938	-.52268931	.78147392	-.39014602	1.0288048	.13121606	-.65729848
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_C05	21	47	1	0	0	1	0	AV181	k5	7595	10915.789	163	0	.00149938	.99850059	7	180	8	4	3	4228.2492	1092840	0	0	1.557e+09	7601.3408	17179.021	4167.4782	1486628.4	0	0	1.595e+09	7787.2928	15713.009	4305.4382	1104772.9	0	0	1.559e+09	7610.4327	17148.343	4157.171	1493716.4	0	0	1.618e+09	7902.516	15844.73	11/30/2021 11:43	4228.2492	1092840	1486628.4	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	235.75282	-16763.211	19145.528	413.78261	44.577645	2741.5839	1.13601	1.13601	.6651534	-.23336732	.97940288	.24872769	.87951726	.44842548
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_C06	21	47	.92283368	.07716632	.0472987	.9527013	0	AV189	k5	5714	6789.4574	62	0	.00486551	.99513453	7	187	8	2	2	3753.6705	897545.78	0	0	1.232e+09	6017.4634	15330.943	3675.7974	1224790.6	0	0	1.322e+09	6454.3177	14580.847	3743.5381	909867.55	0	0	1.236e+09	6035.6956	15336.25	3697.785	1232656.3	0	0	1.334e+09	6513.5641	14632.355	11/30/2021 11:43	3753.6705	897545.78	1224790.6	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-238.82591	-27923.629	-397.17908	-1467.2174	-56.422355	-1384.7475	-1.0288048	-1.1080108	-1.1948571	-.47203086	-.88714656	-.02238248	-.2151244	-1.2418668
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_C07	21	47	.95815969	.04184031	0	1	0	AV197	k5	7426	8776.3564	117	0	.00845207	.99154788	7	197	8	3	2	4458.8057	1187825.3	0	0	1.660e+09	8105.3842	17463.947	4118.8983	1502120.4	1	17	1.654e+09	8074.4082	16185.56	4449.98	1195062.9	0	0	1.652e+09	8065.7857	17392.622	4102.7436	1511122.4	1	3	1.677e+09	8187.9716	16288.461	11/30/2021 11:43	4458.8057	1187825.3	1511122.4	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	466.30932	-11232.436	-74070.54	244.78261	-1.4223554	602.15153	1.7660888	1.9302859	1.3638364	-.11213762	1.1948571	-1.0544725	.80109453	.22924137
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_D05	21	48	.18501599	.81498401	.95253828	.04746172	1	AV182	k5	9075	9421.2598	80	0	.00788766	.99211228	7	181	8	3	2	3976.9997	1099150.4	0	0	1.829e+09	8931.4547	19769.4	4036.6636	1451637	0	0	1.810e+09	8839.3733	17723.43	4003.1586	1106088.9	0	0	1.826e+09	8914.9395	19668.122	4032.1046	1470867.3	0	0	1.845e+09	9010.0178	17855.062	11/30/2021 11:43	3976.9997	1099150.4	1451637	5	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-15.496715	86394.747	112089.93	1893.7826	-29.266126	1530.32	-.03730967	-.09713517	.72209171	1.5844329	.64665208	1.6391094	1.9646864	1.4072925
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_D06	21	48	.93124154	.06875846	0	1	0	AV190	k5	8337	8643.7673	77	0	.00831362	.9916864	7	175	8	3	2	3866.8239	1048756.7	0	0	1.517e+09	7409.6177	17110.675	3828.8905	1364278	0	0	1.541e+09	7526.5379	15858.971	3864.4217	1056442.9	0	0	1.512e+09	7381.2041	17026.361	3814.5776	1374296.9	0	0	1.565e+09	7641.5905	15972.744	11/30/2021 11:43	3866.8239	1048756.7	1364278	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-125.67247	78748.62	80980.894	1155.7826	-32.266126	752.82747	-.53987141	-.59241694	.42255626	1.2917938	.14222186	1.2258953	1.4453783	.92082298
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_E05	21	45	.96595727	.03404273	0	1	0	AV183	k5	6840	8533.1611	174	0	.00298871	.9970113	7	179	8	3	2	3957.1536	1041489.3	0	0	1.467e+09	7163.8838	16581.323	3927.5373	1394185.2	0	0	1.542e+09	7528.3047	15648.564	3952.8131	1046603.4	0	0	1.460e+09	7130.8447	16540.767	3895.9615	1399718	0	0	1.560e+09	7618.1686	15762.286	11/30/2021 11:43	3957.1536	1041489.3	1394185.2	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	-35.342758	29476.728	46364.131	-341.21739	50.668809	380.91752	-.12716536	-.20280722	.34227645	.62836951	.40629779	.74159404	.37348003	-.15905394
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_E06	21	45	.96024377	.03975623	.12034161	.87965839	0	AV191	k5	6104	7120.2257	132	0	.00105075	.99894923	7	173	8	2	2	4191.4749	1117543.3	0	0	1.690e+09	8250.1776	18209.536	4187.0273	1513395.4	0	0	1.674e+09	8174.4695	16005.718	4230.1161	1131809.1	0	0	1.699e+09	8295.3393	18178.817	4186.3951	1523264.8	0	0	1.696e+09	8283.3226	16120.374	11/30/2021 11:43	4191.4749	1117543.3	1513395.4	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	198.97851	14615.524	45942.161	-1077.2174	8.6688092	-1032.0179	1.0037976	1.0037976	.95557754	.37409541	1.2258953	.72209171	-.0068864	-.89997817
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_E07	21	46	.1100076	.8899924	.95558246	.04441754	1	AV198	k5	8981	8617.1926	61	0	.01124663	.98875332	7	183	8	3	2	4474.0024	1190546.9	0	0	1.913e+09	9340.2117	19733.508	4285.6057	1571714.5	0	0	1.930e+09	9422.9261	17786.495	4519.0939	1206098.6	0	0	1.932e+09	9433.2406	19759.977	4235.9908	1576619.3	0	0	1.952e+09	9531.8751	17935.111	11/30/2021 11:43	4474.0024	1190546.9	1571714.5	5	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	481.50599	-15941.93	-24165.43	1799.7826	-31.452955	1023.7651	1.8419929	2.0368341	1.4026733	-.20280722	1.5844329	-.42255626	1.7368277	1.3037827
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_F05	21	46	.93950536	.06049464	.04437701	.95562299	0	AV184	k5	7308	9132.2742	123	0	.00186001	.99813998	7	194	8	3	2																																	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8				126.78261	30.547045	1538.8468							.70948754	.13121606
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_F06	21	46	1	0	.05338249	.94661751	0	AV192	k5	6302	8902.6814	147	0	.01507697	.98492301	7	195	8	3	2	4020.2604	1018610.2	0	0	1.485e+09	7248.6539	17015.073	4020.2604	1389549.6	0	0	1.527e+09	7457.5734	15659.697	4028.3423	1030124.5	0	0	1.491e+09	7281.9122	17013.205	4032.1046	1405011.6	0	0	1.545e+09	7545.9854	15751.578	11/30/2021 11:43	4020.2604	1018610.2	1389549.6	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	27.763951	-11829.318	25326.591	-879.21739	54.547045	1309.254	.17243541	.18759968	.17243541	-.12716536	.34227645	.34227645	.1034795	-.76368506
ABs_CD15_08dpf_vast01_plate01_pcsk1_210719_1500_W_F07	21	46	.96757732	.03242268	.01851703	.98148297	0	AV199	k5	7045	9392.6845	212	0	.01139591	.98860407	7	177	8	3	2	4374.2138	1209418.3	0	0	1.626e+09	7940.761	17042.643	4066.6509	1544498.9	1	63	1.664e+09	8126.774	16051.21	4355.5736	1195571.3	1	58	1.642e+09	8018.6219	17177.007	4118.9092	1545156.9	1	57	1.656e+09	8086.5991	15985.313	11/30/2021 11:43	4374.2138	1209418.3	1544498.9	1	ABs	CD15	pcsk1	210719	1	0	0	1	1	1	8	381.7174	41646.92	-434.17261	-136.21739	119.54704	1799.257	1.4437492	1.6391094	1.5844329	.88714656	1.4437492	-.03730967	.54186416	.02066049
