filename	date	plate	batch	tank	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	pcsk1_nwt	pcsk1_dich	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1100_W_G06	210108	1	8	34	AP097	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1100_G06	10	1	10.5458	.9868584	.31712032	.3743256	.6235328	0	48	15	.9283493	1	2	394108	10371	8927	25	6	38	1	1652758	109139	109	183	136	64	0	1	47	97999	1889	73.123037	72.776246	0	0	4173.8172	1053960.6	0	0	1.576e+09	7695.1878	17502.138	3957.3086	1407763.1	0	0	1.637e+09	7991.0438	16003.227	4184.7517	1065744	0	0	1.584e+09	7735.1984	17497.04	3923.3508	1409198.6	0	0	1.650e+09	8056.7449	16071.939	1/18/2021 12:31	4173.817	1053961	1407763	3	52.91045	-41321.32	-66663.59	.0269613	-.1315758	-.2141806	-.0281248	.058598	-.0671377	-.1920362	.0718006	4.070271	142009.8	2591.74	1146.173	-2.554296	-.0594173	236895.4	27933.79	14.53333	14.38651	12.25887	3.626667	-115	-13557.77	.6052337	.4679639	.34239	.6640369	1.340755	1.52738	.6536562	-.349563	-.227545	.5340118	1.036433	.8180418	.4215776	.6331026	.349563	-1.891852	-.1135753	-.1800124	-.3724957	-.0840529	-1.644854
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1100_W_H04	210108	1	8	32	AP087	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1100_H04	10	1	12.60577	.2041776	.50739251	.170148	.7014744	0	38	15	1	1	2																94	79876	5681	40.014963	48.341861	0	0	3926.9433	999828.49	0	0	1.412e+09	6893.6673	16247.405	3933.1302	1359791.9	0	0	1.491e+09	7280.1143	15150.066	3902.9025	1010714.7	0	0	1.404e+09	6857.783	16159.587	3901.4271	1372741.7	0	0	1.513e+09	7386.7486	15214.91	1/18/2021 11:41	3926.943	999828.5	1359792	3	-54.06682	21486.63	44836.85	-.17651	-.0628192	-.0182865	-.7883512	-.1794916	-.0696653	-.0204885	-.7982841													-68	-31680.77	-.1250627	.2154918	.2669941													-.9745425	-.6998155	-1.558784	-.0119366	-1.085925	-.1136392
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1100_W_H05	210108	1	8	34	AP095	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1100_H05	10	1	15.3524	1.5993912	.34883235	.510444	1.7926568	0	46	15	1	1	2	369479	7245	17310	11	2	51	2	2607533	114491	124	265	120	73	0	1	218	110313	15979	65.444577	78.124627	0	0	4446.6621	1190487.1	0	0	1.672e+09	8165.1187	17398.347	4152.8558	1593786	0	0	1.763e+09	8606.6945	16108.016	4398.1026	1212618.4	0	0	1.700e+09	8301.0282	17463.139	4158.6814	1601920.8	0	0	1.780e+09	8691.2579	16192.481	1/18/2021 12:11	4446.662	1190487	1593786	3	325.7552	-38201.41	-62505.61	.163221	1.035711	-.1813442	.5888988	.1349431	.976483	-.2014622	.4981275	17.07027	117380.8	-534.26	9529.173	-16.5543	-4.059417	1191670	33285.79	29.53333	96.38651	-3.741132	12.62667	56	-1243.773	1.41729	.9424319	.9359823	1.226528	1.262784	-.227545	2.326348	-2.713052	-2.326348	1.475791	1.126391	1.501086	2.326348	-.108835	1.158484	.902067	.1809804	.9674216	2.0251	.7010792	-1.398694
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_A07	210108	1	8	30	AP098	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_A07	10	1	5.422348	1.191036	.36468837	.4083552	.779416	0	49	15	1	1	2																							3987.6789	891354.98	0	0	1.283e+09	6263.8422	15748.635	3742.2237	1164467.8	0	0	1.320e+09	6444.0928	14509.828	3773.6317	875534.06	0	0	1.242e+09	6062.9637	15459.215	3763.7875	1170120.2	0	0	1.322e+09	6454.8083	14479.503	1/18/2021 12:42	3987.679	891355	1164468	4	-31.3344	-114421.8	-180211.1	.0609203	.0252259	-.1671748	.1738073	.1553145	.2192191	-.1007537	.4735181															.1550559	-.591027	-.9175554															.2533471	.2471891	.1141853	-1.254876
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_A08	210108	1	8	35	AP106	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_A08	10	1	12.47713	3.9814632	.47568048	.3743256	.779416	0	8	16	0	0	1	156665	6267	3733	39	9	25	1	961837	55182	89	152	104	51	0	1	266	130209	24262	106.32374	146.66658	0	0																																	4				.030856	-.1296485	-.0264424	2.796511	.0183394	-.1551737	-.0351387	2.757267	-8.929729	-95433.25	-1512.26	-4047.827	11.55578	2.807615	-454025.6	-26023.21	-5.466667	-16.18828	-21.63916	-9.373333	104	18652.23				-.717066	-1.475791	-.8778963	-1.989313	.9153651	.9944579	-.7388468	-1.065463	-.4215776	-.4958504	-.8064212	-1.226528	1.260617	.6170011	2.822714	.2471891	-.0840529	-.3406948
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_A09	210108	1	8	34	AP112	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_A09	10	1	5.886478	.5444736	.53910454	.0680592	.779416	0	14	16	.9796144	1	2	78931	9866	1461	15	1	8	2	452863	29863	57	190	95	36	0	1	232	106144	17530	57.408474	80.121447	0	0	3916.8965	988074.95	0	0	1.420e+09	6931.9359	16343.132	3844.9202	1330662.2	0	0	1.549e+09	7564.118	15443.246	3952.8131	995432.13	0	0	1.428e+09	6970.435	16345.823	3806.4425	1338079.2	0	0	1.569e+09	7662.1847	15559.048	1/18/2021 1:31	3916.896	988074.9	1330662	4	-204.0105	10693.68	16962.57	-.2758342	-.1241375	.0336086	-.6539515	-.2030121	.0264195	.0850822	-.4216945	-25.92973	-173167.3	2086.74	-6319.827	-12.5543	-5.059417	-962999.6	-51342.21	-37.46667	21.38651	-28.74113	-24.37333	70	-5412.773	-.1670908	.1310515	.0960952	-2.713052	-2.713052	1.226528	-2.713052	-1.613358	-2.713052	-1.713249	-1.713249	-1.713249	.5927726	-1.191816	-1.790751	1.029613	.0600351	-1.036433	.2471891	-2.342817	.1256613
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_B07	210108	1	8	32	AP099	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_B07	10	1	5.329522	1.1570064	.68180869	.1361184	.7014744	0	1	16	1	1	2	252927	6836	10753	14	4	37	1	1409342	78876	104	137	115	72	0	1						0	0	3959.9528	875444.34	0	0	1.278e+09	6241.3367	15891.105	3731.8078	1155884.4	0	0	1.319e+09	6439.0065	14584.073	3922.6799	882412.72	0	0	1.278e+09	6240.2435	15845.466	3722.8654	1162374.3	0	0	1.332e+09	6506.1283	14658.689	1/18/2021 12:44	3959.953	875444.3	1155884	4	-21.0573	-117664	-179200.9	-.2068568	-.2140195	.1836212	-.0122279	-.1400314	-.0755946	.23097	.2014137	3.070272	828.7534	-943.26	2972.173	-14.93666	-2.72832	-6520.58	-2329.207	9.533334	-30.38764	-2.024338	11.62667			.0237617	-.8198138	-.9738248	.5053211	.3142472	-.4770404	1.158484	-1.750686	-1.340755	.1933732	.0585214	.5436728	-1.080319	-.3406948	1.050837			.1558003	-.0119366	-1.396116	1.067571
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_C07	210108	1	8	35	AP100	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_C07	10	1	14.42647	.3062664	.38054438	.1020888	.7014744	0	2	16	1	1	2																							3801.5523	928978.27	0	0	1.325e+09	6467.6317	15947.663	3763.6484	1082551.9	0	0	1.413e+09	6899.2815	15882.45	3774.2141	1045526.7	0	0	1.392e+09	6796.9279	15942.434	3752.5828	1132975.5	0	0	1.386e+09	6766.872	15299.106	1/18/2021 12:49	3801.552	928978.3	1082552	4	-175.7151	1595.051	-161834.9	-.2409571	-.213101	-.1182053	-.8652134	-.2828465	-.299157	-.1475794	-.9977608															-.4812599	-.3264607	-1.349945															-1.465234	-.0119366	-1.771034	-1.110772
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_C08	210108	1	8	34	AP107	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_C08	10	1	10.99191	.8847696	.63424064	.2722368	.4676496	0	9	16	.1007936	0	1	314440	9528	10192	20	5	33	1	1852219	106179	104	181	145	77	0	1	168	131251	12764	62.051218	93.160407	3.392964	0	4129.9528	1081146.2	0	0	1.498e+09	7316.3671	16500.491	4138.077	1517851.6	0	0	1.650e+09	8058.3026	15519.46	4316.6767	1098552.2	0	0	1.510e+09	7370.785	16517.163	4121.457	1519077.8	0	0	1.655e+09	8081.3746	15521.266	1/18/2021 1:13	4129.953	1081146	1517852	4	9.0457	6523.924	71588.92	-.0713034	-.4404964	.1315556	-.3024283	-.0649331	-.4270452	.1361787	-.2815721	-.9297283	62341.75	1748.74	2411.173	-7.554296	-1.059417	436356.4	24973.79	9.533334	12.38651	21.25887	16.62667	6	19694.23	.5081125	.5353367	.626327	.1509692	.8064212	1.126391	.9027348	-1.050837	-.7949086	.7609839	.9541653	.5436728	.367383	.9541653	1.678071	.2149745	.6495895	-.4570723	-1.323364	-.5409867	.7201566
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_C09	210108	1	8	30	AP113	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_C09	10	1	5.051044	.9528288	.57081658	.1020888	.8573576	0	15	16	.9452608	1	2																																																							4				-.2418752	-.0452774	.0647584	-.2478417	-.1580014	.1280787	.1240225	.0195675																																-.284287	.4637077	-1.771034	.3597319
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_D07	210108	1	8	33	AP101	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D07	10	1	7.742998	1.191036	.65009666	.0680592	.779416	0	3	16	1	1	2	165852	6379	4793	30	9	26	1	1117945	62666	86	144	126	64	0	1	150	86091	14299	113.9171	160.38129	0	0	3981.5542	940941.16	0	0	1.277e+09	6234.3603	15262.442	3866.8742	1255385.7	0	0	1.376e+09	6716.5593	14481.946	3981.8847	942077.64	0	0	1.286e+09	6277.0728	15316.411	3861.4952	1258884.9	0	0	1.390e+09	6788.8035	14550.22	1/18/2021 12:52	3981.554	940941.2	1255386	4	-95.27596	-63194.45	-94159.83	-.2750573	-.1342409	.1507848	.0173108	-.2353782	-.051903	.1789613	.1444437	-7.929729	-86246.25	-1400.26	-2987.827	4.247165	3.097808	-297917.6	-18539.21	-8.466666	-23.48475	6.725941	3.626667	-12	-25465.77	.1071223	-.2582571	-.3296998	-.6027625	-1.262784	-.7609839	-1.095418	.167894	.9944579	-.367383	-.7388468	-.6331026	-.8297738	.2018935	.349563	-.0600351	-.4478585	.2533471	.2471891	-2.342817	.8501565
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_D08	210108	1	8	35	AP108	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D08	10	1	15.44756	2.041776	.38054438	.7826808	1.4808904	0	10	16	.095534	0	1	239906	8273	8015	22	4	29	1	1665500	91297	95	172	171	58	0	1	62	134794	4208	51.047495	66.891947	43.26029	0	4389.3388	1154060.1	0	0	1.589e+09	7758.5742	16899.852	4101.7411	1541089.5	0	0	1.718e+09	8387.402	16040.337	4348.5504	1170538.9	0	0	1.604e+09	7830.3627	16919.553	4091.3414	1548566.3	0	0	1.719e+09	8395.4143	16075.778	1/18/2021 1:16	4389.339	1154060	1541090	4	412.0715	-46397.53	-75563.09	.4390699	.5736629	-.1227028	.8523327	.3926911	.4781846	-.1553105	.7051967	-4.929729	-12192.25	493.74	234.1733	-5.444216	-2.192385	249637.4	10091.79	.5333334	3.811724	45.36084	-2.373333	-100	23237.23	1.194641	.8033007	.732088	-.2447285	.0752699	.367383	.3318534	-.8416212	-1.340755	.5729675	.4583978	.0250689	.184867	1.713249	-.4215776	-1.462453	.7518727	1.773231	1.323364	2.258357	-1.110772
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_D09	210108	1	8	32	AP114	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_D09	10	1	6.907564	1.0549176	.25369626	.340296	.8573576	0	16	16	1	1	2																							3818.9656	880618.29	0	0	1.365e+09	6667.4332	16784.126	3948.9828	1218061.5	0	0	1.470e+09	7175.3177	15489.885	4138.3119	932297.97	0	0	1.441e+09	7033.9185	17092.367	3946.3805	1215459.6	0	0	1.555e+09	7591.2081	16334.297	1/18/2021 1:38	3818.966	880618.3	1218062	4	-162.0446	-50284.43	-32222.62	-.0037386	-.0443589	-.2529241	-.1479984	.0587268	.0847765	-.208775	.0512089															-.4026526	-.7393152	-.513423															-.0477635	.4637077	-.2669941	-2.0251
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_E07	210108	1	8	34	AP102	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_E07	10	1	5.329522	.7146216	.52324853	.4083552	.6235328	0	4	16	1	1	2	233328	8333	9344	26	6	28	1	1097952	79291	87	145	120	75	0	1	160	112135	12325	83.457002	109.58428	0	1	3792.9359	988613.28	0	0	1.468e+09	7166.9966	16921.847	3792.5101	1341727.9	0	0	1.581e+09	7720.4525	15800.265	3897.2048	1019058.8	0	0	1.499e+09	7317.3869	16976.404	3776.7688	1349503.8	0	0	1.597e+09	7800.0304	15862.828	1/18/2021 12:56	3792.936	988613.3	1341728	4	-327.9709	65439.3	101925.8	.0651681	-.2892056	.0233745	-.4613491	.1349272	-.1447811	.0727688	-.2384769	-5.929729	-18770.25	553.74	1563.173	-1.554296	-.0594173	-317910.6	-1914.207	-7.466667	-23.61349	-3.741132	14.62667	-2	578.2273	-.5081125	.1550559	.1444217	-.3584588	.0083555	.4770404	.6956203	-.1933732	-.227545	-.4033827	.0920395	-.5533847	-.7835004	-.108835	1.361571	.0600351	.2218019	-.7279133	-.3724957	.1141853	.0179054
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_E09	210108	1	8	33	AP115	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_E09	10	1	10.43495	1.1229768	.3964004	.3062664	.4676496	0	17	16	1	1	2	318203	5486	5868	24	6	58	1	2448535	120206	122	231	120	73	0	1	129	71690	11011	37.692138	55.213264	0	0	3824.5491	946832.89	0	0	1.407e+09	6871.9101	16631.522	3729.884	1265494.4	0	0	1.491e+09	7282.6344	15398.093	3763.1716	941479.49	0	0	1.394e+09	6808.2721	16550.131	3718.8505	1273778.7	0	0	1.507e+09	7357.136	15476.633	1/18/2021 1:40	3824.549	946832.9	1265494	4	-252.2811	12212.15	10714.3	-.0378388	-.4331484	-.1107822	-.0821846	-.0169295	-.3898322	-.0959653	-.0153301	24.07027	66104.75	-2293.26	-1912.827	-1.752835	.0978077	1032672	39000.79	27.53333	63.51525	.7259412	12.62667	-33	-39866.77	-.3898027	-.2276669	-.2794437	1.501086	.853588	-1.713249	-.5729675	-.4958504	-.227545	1.300781	1.226528	1.427856	1.713249	-.108835	1.158484	-.4850236	-1.052537	.0776641	-1.323364	-.4197869	-.9674216
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_F07	210108	1	8	35	AP103	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_F07	10	1	13.68386	.9528288	.53910454	.4083552	2.338248	0	5	16	.1263341	0	1	275260	9492	17242	13	3	29	1	1249565	74837	105	139	120	67	0	1	131	136618	9342	83.982292	115.42842	0	0	3929.764	1052315.7	0	0	1.474e+09	7198.9787	16473.247	3823.7866	1425976.6	0	0	1.589e+09	7758.8282	15493.692	4047.3221	1068824.5	0	0	1.491e+09	7280.3521	16524.988	3841.901	1437401.1	0	0	1.609e+09	7855.5801	15556.524	1/18/2021 12:59	3929.764	1052316	1425977	4	-47.50348	68709.82	104944.8	.0650975	1.426428	.0386683	-.2253873	.0350962	1.36486	.0176585	-.3201927	-4.929729	23161.75	1712.74	9461.173	-14.44422	-3.192385	-166297.6	-6368.207	10.53333	-29.18828	-5.639158	6.626667	-31	25061.23	-.0951816	.4416151	.4461313	-.2447285	.5148374	1.065463	2.128045	-1.989313	-1.880794	-.2104284	-.2104284	.6027625	-.9674216	-.108835	.6640369	-.4405008	.7696806	-.284287	2.260189	.1141853	.1256613
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_F08	210108	1	8	32	AP109	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_F08	10	1	13.49821	.1361184	.44396845	.1020888	1.7147152	0	11	16	.1290427	0	1	277916	8174	5392	28	6	34	1	1396710	85995	97	171	118	72	0	1	275	158083	27499	83.671853	115.10972	0	1	4673.8396	1252843.6	0	0	1.778e+09	8681.1475	17896.857	4282.0452	1651237.8	0	0	1.890e+09	9228.7899	16799.49	4679.6398	1260679.3	0	0	1.792e+09	8748.1971	17957.462	4282.7157	1669840.1	0	0	1.916e+09	9356.585	16885.408	1/18/2021 1:21	4673.84	1252844	1651238	4	692.8297	-89856.26	-160424.6	-.2415927	.8084062	-.059841	-1.05557	-.263488	.7634593	-.07518	-1.124787	.0702717	25817.75	394.74	-2388.827	-.9366587	-.7283201	-19152.58	4789.793	2.533333	3.612359	.9756619	11.62667	113	46526.23	1.942036	1.244624	1.188974	.227545	.5340118	.3318534	-.7835004	-.0250689	-.227545	.1594259	.3318534	.117244	.1509692	-.236128	1.050837	1.354641	1.176584	-1.668391	1.745187	-1.771034	-.6156959
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_G07	210108	1	8	30	AP104	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_G07	10	1	7.557346	.9528288	.3964004	.340296	.5455912	0	6	16	1	1	2	326428	9067	13249	31	7	36	1	2028278	104204	112	206	131	66	0	1	177	78228	17793	100.39375	142.4719	0	0	4088.2336	909897.46	0	0	1.380e+09	6737.537	16675.669	3859.1942	1199010.6	0	0	1.454e+09	7101.5695	15539.465	4097.1487	917912.6	0	0	1.400e+09	6833.7659	16819.788	3878.8861	1195870.4	0	0	1.415e+09	6910.7328	15189.085	1/18/2021 1:02	4088.234	909897.4	1199011	4	69.22028	-141939.4	-208459.1	-.0030324	-.3653103	-.1045981	-.2276327	.041819	-.2723507	-.0727963	-.0841414	2.070272	74329.75	1287.74	5468.173	3.374453	.7240844	612415.4	22998.79	17.53333	38.43005	10.0155	5.626667	15	-33328.77	.3898027	-.4285559	-.6707303	.367383	.9808501	.9808501	1.475791	.2967378	.2967378	1.036433	.8778963	.9808501	.8297738	.4491363	.5533847	.3896322	-.7696806	-.284287	-.8501565	-.2669941	-.9674216
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_G08	210108	1	8	35	AP110	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_G08	10	1	17.0256	.9187992	.50739251	.1020888	1.4029488	0	12	16	.0960248	0	1	463757	5870	8593	20	6	79	1	3306590	175580	135	222	167	83	0	1	207	168288	16486	84.792562	115.27224	0	0																																	4				-.2416633	.4975583	.0030209	-.275135	-.3051147	.3667922	-.0416504	-.4767042	45.07027	211658.8	-1909.26	812.1733	-7.444216	-.1923854	1890727	94374.8	40.53333	53.81173	41.36084	22.62667	45	56731.23				2.326348	1.880794	-1.300781	.5340118	-1.050837	-.227545	2.128045	2.713052	1.989313	1.281552	1.613358	2.128045	.7607465	1.354641	-.3789003	1.191816	-1.771034	-.1136392
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_H07	210108	1	8	32	AP105	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_H07	10	1	3.937132	.4764144	.34883235	.2382072	.8573576	0	7	16	1	1	2																							3741.2006	984306.64	0	0	1.363e+09	6652.96	15752.923	3609.9715	1272343.1	0	0	1.465e+09	7151.3928	14803.236	3784.7701	993398.44	0	0	1.371e+09	6694.2393	15757.388	3610.5721	1271027.2	0	0	1.462e+09	7136.5336	14793.531	1/18/2021 1:44	3741.201	984306.6	1272343	4	-239.8095	86749.94	67517.69	-.1051918	-.0526254	-.1527283	-.7062926	-.0157093	.1324641	-.0894408	-.4207309															-.7084385	.0951816	-.2422165															-1.229064	.4637077	-.6483688	-1.398694
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1200_W_H08	210108	1	8	33	AP111	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1200_H08	10	1	12.84843	.6125328	.34883235	.170148	.9352992	0	13	16	.104482	0	1	266011	4586	9414	14	4	58	1	2171708	100596	121	186	129	78	0	1	203	161235	13624	70.982622	100.89379	0	1	4479.5606	1281195.7	0	0	1.895e+09	9253.9637	18727.698	4545.8472	1743202.5	0	0	2.005e+09	9788.3667	17091.048	4450.2119	1299947.5	0	0	1.909e+09	9318.975	18735.107	4539.8037	1747180.2	0	0	2.016e+09	9843.3486	17143.286	1/18/2021 1:27	4479.561	1281196	1743203	4	402.7304	38063.05	67846.77	-.1736747	.0308272	-.1561014	-.5836468	-.1857791	.0060572	-.1645479	-.621762	24.07027	13912.75	-3193.26	1633.173	-11.75283	-1.902192	755845.4	19390.79	26.53333	18.51525	9.725942	17.62667	41	49678.23	1.485389	1.385575	1.445472	1.501086	.4399132	-2.713052	.717066	-1.750686	-1.340755	1.191816	.8297738	1.382994	.4676988	.3584588	1.790751	.6744897	1.260617	-.9299809	.6374841	-1.085925	-1.398694
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1400_W_A10	210108	1	8	30	AP116	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1400_A10	10	1	8.949737	.9868584	.3964004	.340296	.6235328	0	18	16	1	1	2																277	155200	22728	66.25846	105.51558	0	1	4096.9151	1130433.3	0	0	1.750e+09	8545.1795	18561.206	4098.196	1551437.4	0	0	1.853e+09	9048.8306	17070.879	4102.7436	1137910.2	0	0	1.748e+09	8533.8863	18494.833	4103.3267	1566361.1	0	0	1.877e+09	9162.7551	17129.276	1/18/2021 1:59	4096.915	1130433	1551437	6	77.90168	74566.21	138473.3	-.0038799	-.2763467	-.1113443	-.2205485	.0359164	-.1940542	-.0832082	-.0935941													115	43643.23	.4026526	.7237906	.7478586													1.406504	1.124884	-.1800124	-.3724957	-.2669941	-.9674216
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1400_W_A11	210108	1	8	34	AP124	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1400_A11	10	1	12.29147	1.5993912	.4915365	.6125328	1.0911824	0	26	16	1	1	2	208623	9071	10439	18	4	23	1	1364436	74952	90	182	124	69	0	1	198	75036	19193	114.75835	156.33022	0	1	3816.2511	885134.28	0	0	1.377e+09	6724.594	16811.579	3636.9819	1174935.3	0	0	1.390e+09	6786.1863	15237.963	3667.2322	895272.83	0	0	1.366e+09	6669.4515	16627.724	3631.4518	1195990	0	0	1.400e+09	6834.5752	15174.649	1/18/2021 2:28	3816.251	885134.3	1174935	6	-304.6557	-48102.19	-78584.45	.2677919	.1986508	-.0207058	.3740208	.2751159	.2137453	-.0155493	.3972882	-10.92973	-43475.25	1291.74	2658.173	-9.554296	-2.059417	-51426.58	-6253.207	-4.466667	13.38651	.2588682	8.626667	36	-36520.77	-.4285559	-.663346	-.796335	-.9153651	-.2967378	1.008252	1.036433	-1.262784	-1.340755	.108835	-.1933732	-.367383	.3943355	.1425233	.7721932	.5850552	-.8822168	.9674216	.8761429	1.239093	-.2287701
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1400_W_A12	210108	1	8	30	AP132	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1400_A12	10	1	12.56995	1.2931248	.33297634	.0680592	.6235328	0	34	16	.9691598	1	2	195930	8164	6246	32	6	24	1	878298	63772	80	150	117	67	0	1	108	63782	9456	58.809328	83.34927	0	0	3736.4532	889919.43	0	0	1.328e+09	6484.6214	16312.1	3554.8936	1159682.6	0	0	1.414e+09	6902.0718	15424.726	3725.1221	909000.24	0	0	1.352e+09	6603.6359	16395.951	3554.7927	1167488.4	0	0	1.435e+09	7007.715	15552.942	1/18/2021 2:55	3736.453	889919.4	1159683	6	-282.5602	-5793.742	-34953.11	-.2772467	-.2616508	-.1837635	.0497908	-.2654576	-.2374906	-.1755218	.0869812	-9.929729	-56168.25	384.74	-1534.827	4.374453	-.2759156	-537564.6	-17433.21	-14.46667	-17.56995	-3.984502	6.626667	-54	-47774.77	-.7393152	-.6195638	-.9547327	-.7949086	-.5729675	.3142472	-.4215776	.3763366	-.227545	-.853588	-.6536562	-1.226528	-.5828415	-.2706416	.6640369	-.7696806	-1.502459	.4111639	-.3724957	-2.342817	-1.51976
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_210108_1400_W_B10	210108	1	8	32	AP117	insH2Bfabp	CD15	pcsk1	1	0	0	1	210108_1400_B10	10	1	13.68386	1.5993912	.60252861	.510444	1.169124	0	19	16	.9673141	1	2																174	148703	11989	50.725899	81.995059	0	0	4306.2543	1177477.4	0	0	1.828e+09	8924.3737	18943.227	4058.2584	1589838.3	0	0	1.925e+09	9398.8331	17501.194	4393.3672	1211481.9	0	0	1.856e+09	9063.3612	18918.521	4124.7465	1605539.6	0	0	1.949e+09	9517.9534	17615.306	1/18/2021 2:03	4306.254	1177477	1589838	6	325.2442	22004.79	33411.57	.1661975	.270163	.0942217	.3897389	.1498866	.2365929	.0827576	.3380094													12	37146.23	.9060131	.9060131	.881605													.3186394	.9853176	.9674216	.9866596	.7010792	.5175648
