filename	date	batch	index	condition	tank	line	VAST	plate	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	Anders_batch	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	numberadipocytes	opercular	abdominal	cardiac	pectoral	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	AreaEye	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intAreaEye	intldl	inttg	inttc	intgluc
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_B08	201122	3	AM181	D	8	insH2Bfabp	1	1	201122_0945_B08	10	1	8.8837233	.4423848	.47568048	.510444	.8573576	0	34	4		197157	7302	6131	42	12	27	1	1354476	70777	97	175	115	52	0	1	83	38007	6294	110.90031	140.7902	0	0	0	0	0	0	0	3875.5847	837013.55	0	0	1.427e+09	6966.0036	17970.798	3798.6246	1136085.8	0	0	1.389e+09	6781.4959	15541.986	3857.52	849395.14	0	0	1.443e+09	7046.5552	18011.906	3788.6756	1140811.2	0	0	1.411e+09	6887.6396	15750.773	11/25/2020 10:55	3875.5847	837013.55	1136085.8	2978	1.75	-37.847136	-62684.724	-95655.096	.06432735	-.54815848	-.164994	-.11284049	.07481934	-.53230315	-.15505762	-.08386173	-.05215602	5199.3727	-42.599166	-680.22153	5.8862559	4.0265158	368116.39	6688.367	10.932185	17.091729	8.8488435	-3.5325529	-9.4073416	-27489.809	-.49282336	-1.1007801	-1.0079217	.0417893	.01790544	.13770168	-.23490082	.70082486	1.6026826	.9424319	.20334862	.84501177	.59102694	.22157525	-.75221283	-.13255483	-1.3692886	.17406016	-.83712102	-.27734839	.0934302	-.71470732
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_B09	201122	3	AM189	D	8	insH2Bfabp	1	1	201122_0945_B09	10	1	11.529974	.0680592	.45982446	.170148	.4676496	0	42	4		230890	6414	6077	41	8	36	1	1102908	72739	96	153	109	61	0	1	93	54250	7638	134.25099	179.81416	8.48241	0	0	0	0	0	0	4126.7001	926495.97	0	0	1.590e+09	7763.1363	18859.949	3902.0135	1268275.8	0	0	1.554e+09	7585.5876	16281.177	4044.1027	937591.55	0	0	1.595e+09	7787.954	18812.492	3897.93	1267707.5	0	0	1.569e+09	7659.6546	16436.848	11/25/2020 11:21	4126.7001	926495.97	1268275.8	3172	1.75	213.2682	-79833.742	-109447.42	-.27837401	-.96470435	-.19754552	-.50608693	-.28818568	-1.0002243	-.20569989	-.52818819	8.947844	38932.373	-930.59917	-734.22153	4.8862559	.02651584	116548.39	8650.367	9.9321853	-4.908271	2.8488435	5.4674471	.59265844	-11246.809	.54759581	-.18765764	-.23592346	1.088917	.64481417	-.63018825	-.24718907	.59102694	.04753692	.27672598	.35162637	.73153084	-.18518929	-.07133899	.64453161	.20189348	-.41246313	.60458535	-1.9801575	-1.176248	-1.5876763	-.81343904
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_C07	201122	3	AM174	B	6	insH2Bfabp	1	1	201122_0945_C07	10	1	7.6886422	.4764144	.58667259	.4764144	2.0264816	0	27	4		232767	5968	6406	36	9	39	1	1263043	75684	99	143	116	66	0	1	140	89415	13346	50.936735	70.653119	0	0	0	0	0	0	0	4173.8172	1012628.8	0	0	1.690e+09	8252.0428	19144.642	4026.6381	1418649.3	0	0	1.690e+09	8251.3443	16468.366	4178.1393	1002011.7	0	0	1.713e+09	8362.4859	19405.453	4037.2748	1416286.6	0	0	1.680e+09	8203.3239	16388.776	11/25/2020 10:32	4173.8172	1012628.8	1418649.3	2930	1.75	177.85008	-14911.972	15826.951	.05885377	.69289735	-.04596777	.04203163	.0806639	.75038712	-.02429048	.0969668	9.7181322	24723.908	-1377.0687	-499.88711	-.11374408	1.0265158	305198.96	13171.875	18.235175	-12.847683	12.075337	11.11038	40.919344	21254.666	.67448975	.46066612	.56012112	1.4147464	.67448975	-1.1445854	-.07766412	.04753692	.54220437	.66334596	.59102694	.9995351	-.57693844	.30772205	1.2626061	.84162123	.64334541	.10043372	-.7295944	1.3784408	-.10050449	.11964811
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_C08	201122	3	AM182	B	6	insH2Bfabp	1	1	201122_0945_C08	10	1	8.7983604	.4083552	.6976647	.4423848	1.6367736	0	35	4		118309	6573	6150	45	13	18	1	323660	32499	62	119	82	47	0	1	53	31950	5016	46.380018	68.123468	0	0	0	0	0	0	0	3720.6957	782402.95	0	0	1.258e+09	6144.9783	16653.184	3571.6004	1031709.6	0	0	1.228e+09	5995.294	14522.091	3766.0752	778604.74	0	0	1.276e+09	6229.655	16854.321	3571.5125	1030632.9	0	0	1.216e+09	5936.2668	14433.872	11/25/2020 10:58	3720.6957	782402.95	1031709.6	2229	1.75	-275.27141	-55319.525	-111244.72	.02241881	.27635148	.04832883	-.0449484	.03499968	.31071079	.06203148	-.01225152	-11.281868	-89734.092	-772.06873	-755.88711	8.8862559	5.0265158	-634184.04	-30013.125	-18.764825	-36.847683	-21.924663	-7.8896201	-46.080656	-36210.334	-1.2330496	-1.7498009	-1.7780428	-1.3676279	-2.0250996	-.44386131	-.22264794	1.0705758	1.9827679	-1.7473957	-1.6471556	-1.6245175	-1.5035339	-1.2318383	-1.3777864	-.67163172	-2.0537489	-1.5249454	-.96648641	.82818979	-.29281584	.77020808
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_C09	201122	3	AM190	B	6	insH2Bfabp	1	1	201122_0945_C09	10	1	.43279249	.6465624	.80865682	.4423848	2.2603064	0	43	4		303654	8676	7325	29	8	35	1	1433375	87464	106	179	126	54	0	1	186	123558	16904	79.55001	112.35059	0	0	0	0	0	0	0	4430.0251	1150590.8	0	0	1.994e+09	9735.2961	20761.477	4267.3214	1578084.7	0	0	1.960e+09	9571.0253	17766.777	4365.5733	1160430.3	0	0	1.995e+09	9740.868	20691.154	4267.3214	1585741	0	0	1.964e+09	9591.566	17752.018	11/25/2020 11:25	4430.0251	1150590.8	1578084.7	3256	1.75	434.05793	6077.7988	15123.153	.02001345	.87304641	.14262543	.17433796	.09165718	1.0584516	.21073607	.36265397	5.7181322	95610.908	1330.9313	419.11289	-7.1137441	.02651584	475530.96	24951.875	25.235175	23.152317	22.075337	-.88962012	86.919344	55397.666	1.6302274	1.366584	1.3960534	.98665964	1.7451867	.9769954	.50396537	-.91500392	.04753692	1.1707329	1.2979259	1.450499	.71609345	.7629426	-.45509838	1.3692886	1.44275	.77219321	-.23776713	1.6899558	-.29281584	1.2688858
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_D07	201122	3	AM175	C	7	insH2Bfabp	1	1	201122_0945_D07	10	1	8.0300939	.5785032	.55496056	.6125328	.4676496	0	28	4		218903	9518	8603	33	8	23	1	1055261	69086	82	195	122	55	0	1	86	49940	6145	85.697333	110.20674	0	0	0	0	0	0	0	3814.5776	902001.95	0	0	1.519e+09	7415.4896	18390.45	3781.3786	1278533.9	0	0	1.538e+09	7510.9017	16141.01	3862.6451	910525.51	0	0	1.524e+09	7439.6487	18367.046	3776.3253	1281345.2	0	0	1.547e+09	7554.7685	16224.471	11/25/2020 10:35	3814.5776	902001.95	1278533.9	3151	1.75	-239.17707	15553.868	58013.277	.16890278	-.97793231	-.04760956	.10185421	.19365636	-.92643827	-.02737907	.15970821	-5.146029	11198.147	2117.0271	1845.4052	-3.1137441	.02651584	19366.658	3300.8571	-5.8310154	37.345139	12.413595	-1.5685916	-9.1648178	-23266.346	-.80008056	-.3464459	-.20534628	-.60849813	.42418819	1.3829941	.99641691	-.34531467	.04753692	.14304338	.10712232	-.44161508	1.2318383	.6267766	-.26206772	-.01367294	-.65459697	.57207269	-.40451438	-1.176248	.64820258	-.07907271
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_D08	201122	3	AM183	C	7	insH2Bfabp	1	1	201122_0945_D08	10	1	13.749411	.4423848	.61838462	.4764144	.5455912	0	36	4		202715	5962	3459	38	7	34	1	1020674	68922	90	145	116	64	1	1	85	73507	6062	79.520997	113.71868	10.178892	1	1	1	0	0	0	3898.187	906817.02	0	0	1.552e+09	7579.1777	18637.183	3916.8621	1297525	0	0	1.564e+09	7635.9987	16235.307	4106.5506	918989.26	0	0	1.561e+09	7620.0923	18642.59	3907.2755	1290855.7	0	0	1.574e+09	7685.0637	16364.153	11/25/2020 11:02	3898.187	906817.02	1297525	2853	1.75	-155.56767	-13849.745	30157.771	.03037902	-.92682858	-.00088101	-.05318502	.01268015	-.98319945	-.01897347	-.10409452	5.853971	-4989.8526	-1438.9729	-3298.5948	1.8862559	-.97348416	-15220.342	3136.8571	2.1689846	-12.654861	6.4135945	7.4314084	-10.164818	300.65405	-.43949163	-.31612399	-.09463698	.87614285	.10163346	-1.1678751	-2.8227139	.28290301	-.47460143	.07133899	.09518156	.22766689	-.52849416	.30772205	1.0938097	-.06384844	.22053496	-.05471736	-.83712102	-.94798468	-.10050449	.32141072
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_D09	201122	3	AM191	C	7	insH2Bfabp	1	1	201122_0945_D09	10	1	17.932195	.5785032	.74523275	.510444	1.558832	0	44	4		236303	10274	7272	32	4	23	1	968478	67723	95	148	109	58	0	1	113	58510	10229	136.05685	173.92473	0	0	0	0	0	0	0	4097.2764	1059314	0	0	1.869e+09	9126.694	20355.335	3989.6583	1448765.9	0	0	1.859e+09	9079.0696	17635.511	4026.6381	1054708.3	0	0	1.853e+09	9046.4911	20254.582	3979.1649	1452743.5	0	0	1.872e+09	9142.1385	17706.796	11/25/2020 11:27	4097.2764	1059314	1448765.9	3172	1.75	43.521745	54179.665	65759.53	.06200326	.05957435	.10927161	.06401254	.01292635	-.07641661	.06297231	-.06681872	-5.146029	28598.147	2873.0271	514.40515	-4.1137441	-3.9734842	-67416.342	1937.8571	7.1689846	-9.6548612	-.58640545	1.4314084	17.835182	-14696.346	.4185124	.73583345	.73180808	-.60849813	.73571401	1.6928911	.46370775	-.52849416	-1.775415	-.07133899	.04753692	.61238304	-.39621947	-.07133899	.21248232	.50877622	-.23925341	.60458535	-.40451438	.72608426	.0934302	.96742157
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_E07	201122	3	AM176	A	5	insH2Bfabp	1	1	201122_0945_E07	10	1	9.7373527	.4423848	.68180869	.5444736	2.1823648	0	29	4		242999	7147	9702	24	5	34	1	1543141	82978	94	193	134	64	0	1	93	68006	4751	73.757628	100.54133	0	1	1	0	0	0	1	3998.4978	998273.32	0	0	1.631e+09	7964.0323	18674.064	3998.868	1379111.9	0	0	1.634e+09	7978.5304	16348.26	4011.5173	1009757.7	0	0	1.634e+09	7977.4496	18646.33	3988.7025	1371366	0	0	1.649e+09	8051.6661	16509.603	11/25/2020 10:38	3998.4978	998273.32	1379111.9	3131	1.75	-60.527584	28316.144	37031.704	.15805663	.94173229	.08832813	-.04722358	.15659404	.93703345	.09176205	-.04943006	4.1852169	27391.166	-285.06647	2953.8356	-12.113744	-2.9734842	426446.74	13933.372	5.8562177	29.629495	24.633034	6.5571102	3.6128732	-5669.6722	-.05264437	.35662301	.37142976	.87614285	.85015648	.02984524	1.2681009	-1.561171	-1.3855748	1.355195	1.0193078	.51488258	1.1474763	1.2842568	1.0938097	.20189348	.10043372	.52440051	-.83712102	1.6143913	.28364116	.69222583
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_E08	201122	3	AM184	A	5	insH2Bfabp	1	1	201122_0945_E08	10	1	19.639453	.4083552	.68180869	.2722368	.8573576	0	37	4																	82	50801	6013	55.350455	77.071705	22.902507	0	0	0	0	0	0	3839.2222	950003.05	0	0	1.561e+09	7622.5813	18429.381	3850.9942	1318519.9	0	0	1.541e+09	7524.8221	15948.336	3843.3019	956313.48	0	0	1.584e+09	7736.507	18556.841	3846.2462	1334460.4	0	0	1.556e+09	7598.6265	15987.35	11/25/2020 11:05	3839.2222	950003.05	1318519.9	3119	1.75	-219.80318	46288.427	67128.082	-.11658553	-.41011278	.07163262	-.10017402	-.19064753	-.5995652	.00920532	-.28965762													-7.3871268	-22874.672	-.66252692	-.00478366	.02486991													-.16943494	-.58825129	.47278912	-.96648641	-.27734839	-1.0626927	.69222583
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_E09	201122	3	AM192	A	5	insH2Bfabp	1	1	201122_0945_E09	10	1	14.432314	.4764144	.66595267	.510444	1.0911824	0	45	4		209485	6983	7766	39	9	30	1	1064652	69265	89	190	96	50	0	1	84	43307	7270	96.102471	122.85633	7.634169	0	0	0	0	0	0	3770.8608	852984.01	0	0	1.423e+09	6946.8935	17842.598	3731.8078	1183608.4	0	0	1.373e+09	6703.4719	15107.703	3751.2635	862973.02	0	0	1.444e+09	7052.599	17952.873	3741.1087	1187346.8	0	0	1.379e+09	6733.966	15123.086	11/25/2020 11:31	3770.8608	852984.01	1183608.4	2351	1.75	-288.16462	-23124.927	-29990.239	.11921631	-.20312585	.03908109	-.05103565	.08145313	-.29959114	.01026757	-.14418594	.18521687	-6122.8338	-449.06647	1017.8356	2.8862559	1.0265158	-52042.257	220.37226	.85621775	26.629495	-13.366966	-7.4428898	-5.3871268	-30368.672	-.95476874	-.89604448	-.74487183	.35337207	.24718907	-.12566135	.67448975	.37701678	.54220437	.1550559	.13105146	.12506267	1.0600991	-.71609345	-1.0099902	-.10501534	-1.0482022	-1.3025534	-.7295944	.07027147	.0934302	.61188137
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_F07	201122	3	AM177	D	8	insH2Bfabp	1	1	201122_0945_F07	10	1	8.9690863	.4764144	.55496056	.6125328	1.4808904	0	30	4		263618	6759	5982	37	9	39	1	1245382	78452	104	171	110	58	0	1	70	49741	3195	38.064352	47.810777		0	0	0	0	0	0	3823.9235	872363.89	0	0	1.496e+09	7304.9419	18423.689	3879.5646	1232117.9	0	0	1.450e+09	7077.9085	15669.949	3884.2025	878225.71	0	0	1.505e+09	7350.3551	18471.424	3877.4826	1231998.3	0	0	1.481e+09	7230.6856	15948.378	11/25/2020 10:42	3823.9235	872363.89	1232117.9	2689	1.75	-89.508373	-6227.4166	29273.201	.16761883	.08879325	-.07736616	-.06935047	.17811111	.10444514	-.06765751	-.04126997	11.947844	71660.373	-585.59917	-829.22153	.88625592	1.0265158	259022.39	14363.367	17.932185	13.091729	3.8488435	2.4674471	-22.407342	-15755.809	-.74843391	-.64475808	-.37142976	1.4147464	1.2681009	-.29673784	-.28428696	.16709083	.54220437	.57693844	.81981378	1.2979259	.40910248	-.00593991	.21248232	-.36332297	-.6773533	-.40255893	-.7295944	.6055435	.64820258	-.07907271
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_F08	201122	3	AM185	D	8	insH2Bfabp	1	1	201122_0945_F08	10	1	5.2984799	.8167104	1.0464971	.510444	1.94854	0	38	4		133007	6334	4861	45	11	21	1	765230	52025	79	156	102	45	0	1	39	30077	3047	38.9432	60.567461		0	0	0	0	0	0	3642.9921	786141.36	0	0	1.285e+09	6272.6277	16931.057	3582.9704	1059912.1	0	0	1.250e+09	6102.2882	14557.346	3648.4597	778784.18	0	0	1.282e+09	6260.0221	16957.242	3588.4377	1057519.5	0	0	1.249e+09	6099.8067	14576.01	11/25/2020 11:08	3642.9921	786141.36	1059912.1	2100	1.75	-270.43973	-20760.855	-44787.67	.06312467	.52960498	.39747483	.25202469	.09884137	.60999918	.43068115	.34759678	-6.052156	-58950.627	-1010.5992	-1950.2215	8.8862559	3.0265158	-221129.61	-12063.633	-7.0678147	-1.908271	-4.1511565	-10.532553	-53.407342	-35419.809	-1.4435878	-1.6674757	-1.6487135	-.92998094	-1.5587835	-.70477161	-1.1107716	1.0705758	1.311842	-.67822297	-.85353096	-.77893338	-.08921637	-.46796387	-1.574445	-.97228438	-2.3618944	-2.0537489	.23595932	1.2728219	.0934302	2.2833635
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_F09	201122	3	AM193	D	8	insH2Bfabp	1	1	201122_0945_F09	10	1	12.639693	1.191036	.95136096	.6465624	2.4161896	0	46	4		147384	6408	5008	46	8	23	1	683086	50955	81	127	101	52	0	1	45	51445	2790	72.103061	84.991865		0	0	0	0	0	0	3886.05	837850.95	0	0	1.377e+09	6723.4573	17412.711	3712.2018	1097296.1	0	0	1.355e+09	6614.4261	15448.565	3881.5414	828430.18	0	0	1.384e+09	6756.9596	17559.149	3722.1302	1087546.4	0	0	1.361e+09	6647.0668	15597.508	11/25/2020 11:33	3886.05	837850.95	1097296.1	2935	1.75	-27.381812	-66157.587	-140345.68	.19683772	.97041671	.28564322	.60742945	.17841233	.91313203	.2698485	.56379398	-4.052156	-44573.627	-936.59917	-1803.2215	9.8862559	.02651584	-303273.61	-13133.633	-5.0678147	-30.908271	-5.1511565	-3.5325529	-47.407342	-14051.809	-.47133072	-1.0834112	-1.2747974	-.60849813	-1.0997787	-.64481417	-.9769954	1.2576156	.04753692	-1.0600991	-.9240693	-.54909772	-1.2192513	-.53533669	-.75221283	-.82229488	-.56671314	.10959917	.86745228	1.8117294	.84362962	1.8791495
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_G07	201122	3	AM178	B	6	insH2Bfabp	1	1	201122_0945_G07	10	1	6.4935611	.4764144	.55496056	.5444736	1.3250072	0	31	4																	130	65099	10094	51.912922	73.230234		0	0	0	0	0	0	3757.286	843533.33	0	0	1.398e+09	6827.1531	17646.831	3687.9005	1151129.2	0	0	1.346e+09	6570.3925	14976.044	3648.5785	843144.53	0	0	1.393e+09	6802.5446	17592.954	3676.794	1159981.7	0	0	1.363e+09	6656.4089	15075.726	11/25/2020 10:45	3757.286	843533.33	1151129.2	2413	1.75	-238.68116	-8708.5246	-11702.708	.12571029	-.02199598	-.08602756	.03257121	.1555183	.05609626	-.05681647	.10923478													30.919344	-3061.3341	-1.0331649	-1.0169855	-.92844921													.74785859	-.00911514	-1.130699	-.7295944	.36422999	.28364116	-.07907271
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_G08	201122	3	AM186	B	6	insH2Bfabp	1	1	201122_0945_G08	10	1	21.85889	.4083552	.61838462	.4423848	2.0264816	0	39	4		214893	8265	8314	34	9	26	1	1257474	73834	96	177	127	51	1	1	212	127764	19719	75.065448	109.57423		0	0	0	0	0	0																																	3465	1.75				.02121613	.65264054	-.03929901	-.05440882	-.06095091	.44555319	-.1119175	-.2675708	-3.2818678	6849.9078	919.93127	1408.1129	-2.1137441	1.0265158	299629.96	11321.875	15.235175	21.152317	23.075337	-3.8896201	112.91934	59603.666				-.14372923	.38532047	.76737743	.92082298	-.19728835	.54220437	.64861435	.46796387	.73153084	.66334596	.82815462	-.86942377	1.6361023	1.6537328	1.130699	-.96648641	1.3784408	-.29281584	.32141072
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_H07	201122	3	AM179	C	7	insH2Bfabp	1	1	201122_0945_H07	10	1	6.4081981	.5785032	.63424064	.4764144	2.1044232	0	32	4		176826	6315	6999	31	8	28	1	1075233	63070	97	146	119	52	0	1	32	54168	1058	45.337615	61.706506		0	0	0	0	0	0	3620.4158	817872.92	0	0	1.343e+09	6556.7522	17283.384	3729.9441	1128638.9	0	0	1.316e+09	6425.1558	14933.921	3850.035	838748.17	0	0	1.376e+09	6719.4343	17439.17	3746.8761	1145506.6	0	0	1.334e+09	6513.274	14983.797	11/25/2020 10:48	3620.4158	817872.92	1128638.9	2516	1.75	-433.3389	8027.256	12989.709	.0315817	.64542236	.02332277	.09239379	.06740938	.72536466	.05389707	.17998779	-.146029	-30878.853	-1085.9729	241.40515	-5.1137441	.02651584	39338.658	-2715.1429	9.1689846	-11.654861	9.4135945	-4.5685916	-63.164818	-19038.346	-1.4712579	-1.2537754	-1.0588183	.15580025	-.450457	-.76737743	.34702648	-.67822297	.04753692	.20334862	-.19123532	.84501177	-.46796387	.46134687	-.75221283	-1.1841249	-.43239473	-.81592077	-.40451438	1.4967674	-.10050449	.40963621
InsH2Bfabp_food_10dpf_vast01_plate01_201122_0945_W_H08	201122	3	AM187	C	7	insH2Bfabp	1	1	201122_0945_H08	10	1	19.212639	.7826808	.80865682	.6125328	1.7926568	0	40	4																	62	78776	3851	107.12475	147.7126		1	3	0	1	0	1	4019.6652	910226.44	0	0	1.527e+09	7457.1276	18418.303	3818.0688	1263012.1	0	0	1.494e+09	7297.3118	15782.946	3916.0871	900237.43	0	0	1.504e+09	7342.4598	18262.987	3807.5227	1268006.6	0	0	1.509e+09	7366.7172	15867.18	11/25/2020 11:15	4019.6652	910226.44	1263012.1	2611	1.75	-34.089485	-61479.504	-74229.638	.16529474	.30681808	.18104343	.27765056	.1076047	.14865549	.12664833	.12348858													-33.164818	5569.6541	.09101469	-.29607138	-.25642971													-.50359579	.36332297	-.54543475	.16242937	1.0675705	.64820258	1.2688858
InsH2Bfabp_food_10dpf_vast01_plate02_201118_1315_W_A10	201118	2	AM052	A	1	insH2Bfabp	1	2	201118_1315_A10	10	1	10.409559	.510444	.63424064	.340296	2.8838392	0	3	2		201346	7191	7672	12	2	28	2	1611381	70111	90	196	108	61	0	1	97	109885	6973	102.91471	141.34557		0	0	0	0	0	0	4464.4364	1280119	0	0	2.178e+09	10635.735	21274.79	4312.4969	1669391.5	0	0	2.067e+09	10094.598	18264.004	4523.8861	1264896.2	0	0	2.136e+09	10428.572	21075.345	4296.9935	1646542.4	0	0	2.044e+09	9980.197	18229.623	11/28/2020 1:47	4464.4364	1280119	1669391.5	4187	5.25	246.35002	85676.349	41637.179	-.23229942	1.7201419	.07348252	-.04066029	-.23757377	1.7050994	.07355988	-.0347861	-2.8374815	-18038.41	-163.69751	796.77327	-24.113744	-5.9979638	371150.46	-4738.9605	-1.3445718	32.565508	-10.323088	3.1447192	-12.97087	16482.886	1.9013827	2.3438867	2.1001655	.15580025	.06569702	.05373932	.64481417	-2.2620117	-2.3463687	1.5221876	.16709083	.22766689	1.3260168	-.16107045	.64453161	.28643437	1.0968036	2.9080963	-.61923072	2.4571197	-.75869721	.40963621
InsH2Bfabp_food_10dpf_vast01_plate02_201118_1315_W_A11	201118	2	AM059	A	1	insH2Bfabp	1	2	201118_1315_A11	10	1	14.025083	.680592	.50739251	.680592	.6235328	0	10	2		178935	6170	3600	50	9	29	1	1096026	69223	85	161	151	50	0	1	145	76233	11784	137.37109	171.84355	0	0	0	0	0	0	0	4392.1724	1141648.6	0	0	1.947e+09	9509.1654	20428.317	4142.6747	1529276.1	0	0	1.916e+09	9354.5268	17932.562	4393.0541	1133125	0	0	1.925e+09	9401.7305	20306.937	4131.951	1518479.6	0	0	1.893e+09	9241.0456	17785.908	11/28/2020 2:12	4392.1724	1141648.6	1529276.1	3544	5.25	174.08595	-18832.526	-51983.552	.10589189	-.56364766	-.06797418	.11293198	.07348184	-.64754131	-.09228542	.04970826	-1.8374815	-40449.41	-1184.6975	-3275.2267	13.886256	1.0020362	-144204.54	-5626.9605	-6.3445718	-2.4344917	32.676912	-7.8552808	35.02913	-17169.114	1.5302527	1.3194375	1.1503494	.2533471	-.35973192	-.90273479	-2.1280452	1.5815862	.54220437	.2398758	.11907837	-.20941636	.13105146	1.9420363	-1.0099902	.90159372	.29594416	1.2217077	-.13576683	-.74912559	1.0232709	-.46175405
InsH2Bfabp_food_10dpf_vast01_plate02_201118_1315_W_A12	201118	2	AM067	A	1	insH2Bfabp	1	2	201118_1315_A12	10	1		.1020888	.38054438	.3062664	.389708	0	18	2																	136	104892	9268	72.749193	141.33659	0	1	1	0	1	0	0	3834.4713	985772.09	0	0	1.754e+09	8562.3945	19944.721	3829.6872	1386319.6	0	0	1.761e+09	8597.7969	17345.187	3845.4063	992830.2	0	0	1.757e+09	8578.8026	19925.881	3824.7251	1392211.3	0	0	1.776e+09	8670.3001	17414.773	11/28/2020 2:38	3834.4713	985772.09	1386319.6	2858	5.25	-383.6151	68747.958	138361.19	-.27083907	-.82431033	-.21151782	-.48449206																	26.02913	11489.886	-.69871073	.24643759	.40359857													.81592077	1.0019585	-.04559085	-1.6009097	-1.4703884	-.91890346	-1.3050473
InsH2Bfabp_food_10dpf_vast01_plate02_201118_1315_W_B10	201118	2	AM053	B	2	insH2Bfabp	1	2	201118_1315_B10	10	1	9.5687393	1.1229768	.68180869	.7486512	.5455912	0	4	2		156987	5814	5478	33	8	27	1	920718	62848	78	164	105	56	0	1	91	51899	5930	63.173351	62.41407	0	0	0	0	0	0	0	4039.0523	1000725.7	1	1	1.617e+09	7897.5841	18584.522	4075.9948	1401303.1	0	0	1.647e+09	8040.3828	16177.356	4108.7931	1015230.7	0	0	1.650e+09	8058.4246	18735.05	4059.5957	1404772.3	0	0	1.659e+09	8100.2294	16257.779	11/28/2020 1:52	4039.0523	1000725.7	1401303.1	2781	5.25	202.35794	39153.174	88052.133	.18659258	-.34017322	.15665451	.54590341	.18638805	-.33860509	.15992839	.55855759	4.7408823	-14579.198	-1839.2676	-1698.0687	-3.1137441	.0020362	156741.6	8354.3378	-2.6037608	16.349567	6.4033878	.46324848	3.8538266	-5586.297	.22675959	.3668372	.4803868	.0417893	-.79982961	-1.2952381	-.70477161	-.34531467	.04753692	-.21549182	-.25212057	-.86211254	.23376699	-.27055949	-.04822307	.15096922	-.53488805	-.17406016	.75506434	-.94798468	1.3906689	.69222583
