barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1199	0	0	0	0	0	0	.34994048	.41369048	OB_Mix1_181028_10dpf_tank04_lipids_plate08_a11					.11356577	.324828	.4547592	2.975952	1.2410936	252	7	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	0	0	0	0	0	0	0	0	0		0	0	.34994048	.2273796				.0973705	.5430251	.2678042	-1.13581	.0694969	.156211	.135624	-1.143191																								.333461	.6600296	.7592196	-1.473621																								
1208	0	0	.66	1	.66	1	1	1	OB_Mix1_181028_10dpf_tank04_lipids_plate08_a12					.13198427	1.948968	.4547592	3.347946	1.4681229	260	15	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	0	0	0	0	2	2	0				0	1	4.32	.0649656				.0919807	.9006099	.4786361	.5002079	.0367006	.1621265	.2410819	.48521																								.333461	1.012403	1.350225	1.151962																								
1200	0	0	1	1	1	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_b11					.07247835	1.6891056	.2923452	1.4135772	.31784105	253	8	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	1	1	0	0	0	0	0			0		0	3	.2273796				-.0657172	-1.021151	-.6574731	.2299524	-.0322043	-.5765514	-.5161158	.2390834																								-.6518284	-.7144741	-1.126264	.8597617																								
1209	0	0	.66	1	2	2	1	1	OB_Mix1_181028_10dpf_tank04_lipids_plate08_b12					.13245654	1.5266916	.4547592	3.347946	1.5437994	261	16	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	1	1	1	1			1		0		6.66	.2273796				.091307	.8988087	.5522879	.0794162	.0353346	.1532871	.3136545	.0642029																								.333461	1.012403	1.574891	.6031347																								
1201	.05323442	.06231454	.95596273	1.0900621	0	0	.34994048	.41369048	OB_Mix1_181028_10dpf_tank04_lipids_plate08_c11					.11120442	1.6566228	.4547592	2.975952	1.1654172	254	9	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	.46505495	.47252747	0	0	0	0	0		0			0	1.8241926	.1299312				.0960231	.5394228	.1880784	.1989543	.0717031	.2052273	.0755842	.1924725																								.333461	.6600296	.6104633	.7988055																								
1210	0	0	.66	1	1	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_c12					.09609181	1.299312	.324828	2.231964	1.1502819	262	17	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0				0	0	0	2.66	.1948968				-.0392979	-.2189745	.1567457	-.1464787	-.0409382	-.2283611	.1604433	-.1470803																								-.4477224	-.033075	.57442	.3107796																								
1007	0	0	1.66	2	.66	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_d11					.09373046	1.1044152	.324828	2.975952	1.3167701	255	10	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0				0	0	0	3.32	.1948968				-.0345819	.5376217	.3374066	-.3517686	-.0327874	.5584466	.3424176	-.3512423																								-.4477224	.6600296	.9800169	.1166192																								
1014	0	0	1	1	.66	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_d12					.04603127	1.136898	.2598624	1.115982	.68108796	263	18	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0				0	0	0	2.66	.2598624				-.1049372	-1.336758	-.3144729	-.3074079	-.0317876	-.3337014	.0220544	-.2878852																								-.9075499	-.9226291	-.371244	.170367																								
1202	0	0	1	1	.66	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_e11					.082396	2.0464164	.3897936	2.0087676	.48432922	256	11	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0				0	0	0	2.66	.324828				.02971	-.4313639	-.4970589	.5917174	.0484483	-.1793806	-.415111	.5967804																								-.0628724	-.1963616	-.8094949	1.299904																								
1211	0	0	.66	1	.98205805	1.1345646	.66	1	OB_Mix1_181028_10dpf_tank04_lipids_plate08_e12					.09939769	1.461726	.4222764	2.6783568	1.3167701	264	19	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0					0	0	3.302058	.1948968				.056803	.223816	.3191845	.0189048	.0502511	.1527137	.3051204	.0169219																								.1360009	.3757214	.9800169	.5366463																								
1212	0	0	1	1	1	1	0	0	OB_Mix1_181028_10dpf_tank04_lipids_plate08_f12					.10175904	1.786554	.4547592	2.603958	.86271142	265	20	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	0	0	0	0	0	0				0	0	0	3	.0974484				.0886121	.1476161	-.1368988	.3452175	.0785462	.0313641	-.1645247	.3422588																								.333461	.2677156	-.0033601	.9763068																								
1204	0	0	.66	1	.66	1	.34994048	.41369048	OB_Mix1_181028_10dpf_tank04_lipids_plate08_g11					.09656408	1.3317948	.2923452	2.1575652	1.104876	258	13	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		1	1	.46505495	.47252747	.06989247	.06989247	.57136612	.6010929							3.776254	.2923452				-.0690858	-.2861686	.1194385	-.1199348	-.0714844	-.3150418	.1118499	-.1206251																								-.6518284	-.0927258	.485466	.352934																								
1213	0	0	0	0	0	0	1	1	OB_Mix1_181028_10dpf_tank04_lipids_plate08_g12					.10742627	2.9559348	.5197248	2.9015532	.78703498	266	21	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	0	0	0	0	.66	1	0	0	0		0		1.66	.0974484				.152904	.4434101	-.2145999	1.516083	.134386	.2153134	-.2776322	1.510818																								.849185	.5798656	-.1483868	2.114381																								
1205	0	0	1	1	1	1	1	1	OB_Mix1_181028_10dpf_tank04_lipids_plate08_h11					.08097919	1.786554	.324828	1.9343688	.56000566	259	14	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	0	0	0	0	2	2	0				0	1	5	.0974484				-.0372767	-.5111662	-.4274565	.3363092	-.0163825	-.2231303	-.3300225	.3418665																								-.4477224	-.2574469	-.6723821	.9763068																								
1214	.05323442	.06231454	0	0	.66	1	.34994048	.41369048	OB_Mix1_181028_10dpf_tank04_lipids_plate08_h12					.11687166	2.111382	.487242	2.975952	1.3167701	267	22	6									44	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	36		0	0	0	0	0	0	0	0	0	0			0	0	1.0631749	.1299312				.1197475	.5160078	.3131105	.673015	.0871338	.0998435	.1897067	.6639227																								.5798656	.6600296	.9800169	1.463846																								
1001	1	1	0	0	.8425	.9375	.36283828	.4290429	OB_Mix1_181028_10dpf_tank05_0800_plate09_a01	0	0	0	0						1	1	1	15724.321	0	0	29	28056	9.0830444	17743	123	44	0	0	318039	7757		88	23	41	1	1744744	95420	115	175	123	70	0			4308.6601	0	1199848	1592260.7	0	176	147558	10316	110.65322	134.74041	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	.14626016	.1504065	0	0	0	0	0	0		0			0	0	2.3515984		-317.8319	49736.47	19489.93									-2.55728	-22186.97	5.171545	139376.5	2684.457		-4.616421	3.421722	408813.5	18190.36	19.2932	7.134756	-3.823248	13.46582	-6.294553	382.9241	64.16999	4193.898	2401.836	26.55688	-20443.91	-5.788597	-5.694469					.2497538	.4887764	.3449744	.1116372	-1.683095	-.7478586	1.444017	2.951284	2.594832		-.338461	.8181891	1.835338	1.835338	2.342221	.7599502	.1487015	1.794178	.3443866	.9079798	.9826514	.8630645	.3326788	.2879682
1008	0	0	1	1	1	1	1	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_a02	0	0	0	0						9	9	1	14419.784	143.35273	1	37	48081	17.404733	13462	107	44	0	0	197000	4191	2445	113	19	47	1	1468095	91971	103	167	140	59	0			4628.7469	0	1263909.3	1741737.1	0	30	118076	1637	91.548802	193.57994	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0				0	0	3		2.254867	-12371.71	-4514.808									5.44272	-2161.97	11.17155	18337.47	-881.5432	-1253.167	20.38358	-.5782783	132164.5	14741.36	7.2932	-.8652441	13.17675	2.465816	-22.29455	-3898.076	-81.83001	-25288.1	-6277.164	-25.76906	-6522.146	1.824403	1.203091					1.228007	.7787769	.8610608	.923867	.1240523	.867661	2.345779	1.444017	-.5712601	-1.466893	2.043434	-.4848817	1.12013	1.567112	1.192088	.4602073	1.121722	.7303277	.2354121	.1432267	-1.571152	.2658324	-1.707018	-.3552803
1002	0	0	1	1	0	0	.36283828	.4290429	OB_Mix1_181028_10dpf_tank05_0800_plate09_b01	0	0	0	0						2	2	1	15724.321	0	1				17621	121	44	0	9							1							0	1		4415.7506	16	1417662.4	1909636.2	27	86	159451	5265	97.790288	183.36122	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0		0		0	0	1.3628383		156.6814	31454.12	37994.5																							-8.294554	260.9241	-25.83001	16086.9	-2649.164	-13.75796								.6271582	1.658472	1.705677																.3296471	.8975145	-.3401932	1.173007	-.4476706	-.1138604
1009	0	0	0	0	0	0	1	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_b02	0	0	0	0						10	10	1	14419.784	45.805014	1	29	48785	18.501622	21149	34	44	0	4	139116	4216	3122	97	19	33	1	1158021	64245	94	153	116	48	0			5121.3785	0	1486449	2025377.2	0	78	168237	4903	123.10443	172.14277	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	1	1	0	0	0		0		2		494.8865	15986.05	12128.19									-2.55728	-1457.97	-2.828455	-39546.53	-856.5432	-576.1664	4.383579	-.5782783	-177909.5	-12984.64	-1.7068	-14.86524	-10.82325	-8.534184	-95.29456	3788.924	-33.83001	24872.9	-3011.164	17.89026	285.088	2.921292	3.099436					2.991316	2.336899	2.630628	.1116372	.2131497	1.125947	.3648949	-.075429	-.5027473	-.4205953	.5072386	-.4848817	.2280334	.0198322	.4691287	-.2302579	-.2097461	-.7097679	-.3554904	1.410699	-.4832825	1.328128	-.4872766	.6370699
1003	0	0	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_c01	0	0	0	0						3	3	1	15724.321	0	0	15	31301	17.209556	13326	5	44	0	9	164599	6858	7197	94	18	24	1	1060787	60678	94	137	123	48	0			4496.7792	0	1229187	1611102.3	0	48	114894	3335	107.06303	195.21694	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-129.7128	4924.043	-63625.57									-16.55728	-18941.97	-11.82845	-14063.53	1785.457	3498.833	1.383579	-1.578278	-275143.5	-16551.64	-1.7068	-30.86524	-3.823248	-8.534184	-124.2946	-4034.076	-63.83001	-28470.1	-4579.164	-11.1791	-6518.253	2.337914	3.83109					.8416212	.6527943	.3983925	-2.344598	-1.14649	.8227357	-1.00834	.6497979	2.111838	2.190596	.2680725	-.7962831	-.0595279	-.2198996	.4691287	-.9889579	.1487015	-.7097679	-1.22064	.0941374	-1.000062	.1496765	-.9376158	.2146652
1010	0	0	1	1	1.66	2	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_c02	0	0	0	0						11	11	1	12816.495	0	0	28	61533	15.128822	17282	184	44	0	0	169643	6786	3660	90	18	25	1	1422580	75481	96	166	143	55	0			4539.1449	0	1279251.7	1755165.4	0	112	131180	7240	81.46204	174.39755	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	1	1	0	0	0	0	0	0				0	0	0	3.66		-87.34717	38289.37	57476.17									-3.55728	11290.03	-10.82845	-9019.531	1713.457	-38.16645	-2.616421	-1.578278	86649.52	-1748.645	.2931997	-1.865244	16.17675	-1.534184	54.70545	-78.07592	.1699886	-12184.1	-674.1642	-25.02521	13795.99	-1.322495	-.9411611					.9618776	.8975145	.9030916	-.0397983	1.086925	.5172012	-.8667555	.7939661	1.983437	.2854277	-.1548094	-.7962831	1.062575	.8495603	.6177484	.4117657	1.287032	.1593188	.7787769	.7977768	-.0781898	.5358416	-.2219374	-.7833395
1004	0	0	0	0	1	1	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_d01	0	0	0	0						4	4	1	15537.952	155.2281	0				17952	20	44	0	0							1							1		1	4973.8003	5	1480377.8	1960418.7	0						10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	.14626016	.1504065	0	0	0	0	0	0		0		0	0	0	1.1462602		462.1279	7497.266	27154.33																							-109.2946	591.9241												2.162813	2.241403	2.153875																-.635657	.9399909				
1011	1	1	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_d02	0	0	0	0						12	12	1	13242.175	58.528629	0	37	48756	13.120689	15918	74	44	0	0	176629	4205	2788	104	21	42	1	1223989	74059	101	135	129	62	0			3835.3136	19	1240252.7		41	93	140024	5990	112.73702	183.73219	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	1	1	0	0	1	1	0	0	0	0			3		-354.8639	46483.52										5.44272	-1486.97	6.171545	-2033.531	-867.5432	-910.1664	11.38358	1.421722	-111941.5	-3170.645	5.2932	-32.86525	2.176752	5.465816	-55.29455	-1442.076	-18.83001	-3340.102	-1924.164	.9793177	-5847.146	-3.099377	-3.644847					-1.658472	.6965074		.923867	.2049904	.0786587	1.623744	.9569201	-.5481393	-.9823055	1.137043	.1869051	.4555214	.7303277	.9824492	-1.106823	.4513224	1.090901	-.0069629	.5444801	-.273196	.7266799	-.3628541	.3326788
1005	0	0	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_e01	0	0	0	0						5	5	1	15444.775	0	1	29	58295	19.5848	11133	20	44	0	0	223295	6203	4590	95	15	36	1	1386596	90241	91	161	154	59	0			4501.4324	0	1140093.4	1569890.1	0	40	103328	3967	99.962346	188.55449	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	.14626016	.1504065	0	0	0	0	0	0		0	0	0	0	0	.14626016		-125.0596	-86003.73	-107359.7									-2.55728	8052.03	.1715447	44632.47	1130.457	891.8336	2.383579	-4.578279	50665.52	13011.36	-4.7068	-6.865244	27.17675	2.465816	-109.2946	-6227.076	-71.83001	-40036.1	-3947.164	-14.51808	9795.088	4.561296	4.673427					.8666914	.1784962	.211642	.1116372	.8680804	1.34482	.7939661	1.982097	1.671428	1.105398	.3636916	-1.795619	.9952385	1.515101	.2591401	.2179398	1.950486	.7303277	-.635657	-.3965943	-1.262417	-.1640543	-.7452996	-.0426185
1012	0	0	0	0	0	0	1	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_e02	0	0	0	0						13	13	1	12816.495	0	0				19249	191	44	0	9							1							1		1	4098.9549	17	1292799.7	1794971.9	32	157	159178	17450	108.46698	150.0539	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	1	1	0	0	0	0	0		0	0	2		-137.1504	19345.88	50429.45																							61.70545	1888.924	45.16999	15813.9	9535.836	15.72445								-.5936028	.9618776	1.052405																.8366706	1.170831	.6633879	1.158993	1.648988	.2365175
1006	0	0	.4723839	.53869969	1.66	2	1	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_f01	0	0	0	0						6	6	1	14419.784	90.761787	0				21291	282	44	0	0							1							0		1	4529.1948	0	1278115.2	1775651.9	0	212	166960	14200	103.69131	146.96371	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	.14626016	.1504065	0	0	0	0	1	1					0		4.2786441		-97.29719	41074.92	83355.34																							152.7054	3930.924	100.17	23595.9	6285.836	12.69354								.9399909	.8768731	.9523705																1.429788	1.429788	1.559068	1.27833	1.131629	.0853145
1013	0	0	1	1	.8425	.9375	.66	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_f02	0	0	0	0						14	14	1	12816.495	19.509543	0				23303	299	44	0	0							1							0	1		4057.1233	18	1320463.9	1794762.6	28	193	184045	13661	93.353256	141.5561	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	1	1	0				0		3.5025		-156.018	51381.15	108570.5																							169.7054	5942.924	81.16999	40680.9	5746.836	5.408686								-.7600542	1.066692	1.040096																1.55711	1.658472	1.231515	1.677297	.9826514	-.3028035
1197	0	0	1	1	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_g01	0	0	0	0						7	7	1	14419.784	83.127618	0	53	81625	17.660711	20923	364	44	0	0	208990	4447	4931	76	19	47	1	1739500	98409	104	211	131	55	0			4736.9604	0	1353272.1	1891093.8	0	198	164608	13629	88.281473	125.09981	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	.14626016	.1504065	1	1	1	1	0	0			0	0		0	3.1462602		110.4684	34336.28	86192.18									21.44272	31382.03	11.17155	30327.47	-625.5432	1232.833	-16.61642	-.5782783	403569.5	21179.36	8.2932	43.13475	4.176752	-1.534184	234.7054	3562.924	86.16999	21243.9	5714.836	9.628328	14815.39	2.080381	-.1398435					1.49043	1.228007	1.47876	1.953219	2.188099	.9508259	2.345779	1.719942	-.1668248	1.359303	-1.37109	-.4848817	1.794178	2.042124	1.296253	2.284124	.5419406	.1593188	2.241403	1.356312	1.270333	1.231515	.9712079	-.4872766
1206	0	0	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_g02	0	0	0	0						15	15	1	11382.481	251.07934	0	31	60836	12.9024	20298	136	44	0	9	183155	5233	4190	73	17	35	1	1546650	84941	102	200	139	51	0			4845.6211	0	1365623.8		87	44	162412	2499	69.139063	138.46255	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		219.1291	3856.888										-.55728	10593.03	-.8284553	4492.469	160.4568	491.8336	-19.61642	-2.578278	210719.5	7711.355	6.2932	32.13475	12.17675	-5.534184	6.705447	2937.924	-67.83001	19047.9	-5415.164	-17.05885	10810.28	-4.327944	-4.154052					1.852954	1.289506		.3322738	1.058541	.0078578	.6303264	1.150349	.8071877	.8270162	-1.655655	-1.07862	1.283357	1.230916	1.099465	1.831053	1.028926	-.3691374	.4117051	1.242943	-1.11826	1.216496	-1.201746	-1.187254
1198	0	0	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0800_plate09_h01	0	0	0	0						8	8	1	14419.784	0	1	31	48518	17.233644	12029	33	44	0	0	215715	5677	3719	102	16	38	1	1384934	85477	89	172	150	63	0			4752.1675	0	1188602.9	1650968.6	0	46	106366	3958	112.0749	192.4741	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	.15408602	.15591398	1	1	0	0	0	0	0	0		0	1.154086		125.6755	-136327.1	-162174.9									-.55728	-1724.97	2.171545	37052.47	604.4568	20.83355	9.383579	-3.578278	49003.52	8247.355	-6.7068	4.134756	23.17675	6.465816	-96.29456	-5331.076	-65.83001	-36998.1	-3956.164	-4.618592	-1507.72	1.653314	1.631594					1.534121	.4269106	.583348	.3322738	.1968447	.8338088	1.090901	1.835338	1.167763	.3353756	.9653194	-1.391619	.9695347	1.248016	.1042979	.6820495	1.634107	1.205921	-.3778318	-.1573107	-1.041916	-.0639519	-.7547068	.3102459
1207	0	0	1	1	1.32	2	1	1	OB_Mix1_181028_10dpf_tank05_0800_plate09_h02	0	0	0	0						16	16	1	11382.481	0	1	37	40971	15.810622	16851	26	44	0	9	206893	5172	3093	93	16	40	1	1510972	89130	102	184	134	57	0			4063.8112	18	1317144.2	1733482.7	36	18	150685	806	50.782064	90.404479	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	1	1	0	0	1	1	0	0					0	0	5.32		-149.3302	45425.28	-27691.05									5.44272	-9271.97	4.171545	28230.47	99.45684	-605.1664	.3835788	-3.578278	175041.5	11900.36	6.2932	16.13476	7.176752	.4658163	-103.2946	-509.0759	-93.83001	7320.898	-7108.164	-8.28168	-13632.15	-1.419722	-1.845422					-.7233832	1.054472	.8507894	.923867	-.4234397	.628341	1.301644	1.686123	.7224277	-.4643387	.1508093	-1.391619	1.230916	1.466893	1.099465	1.056511	.7653058	.4599256	-.5244005	.6965074	-2.155005	.9486941	-2.233807	-1.975966
1034	0	0	0	0	0	0	0	0	OB_Mix1_181028_10dpf_tank05_0900_plate10_a03	0	0	0	0						17	17	1	11382.481	11.027133	0	31	51949	15.387778	20150	330	44	1	0	148984	4656	2823	98	18	32	1	1121120	65050	91	160	108	55	0			4245.1592	17	1326983.6	1780377.2	32	221	168968	16111	100.56787	131.86287	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9.053956	-4099.91	-43405.29									-.55728	1706.03	-3.828455	-29678.53	-416.5432	-875.1664	5.383579	-1.578278	-214810.5	-12179.64	-4.7068	-7.865244	-18.82325	-1.534184	200.7054	2789.924	109.17	25603.9	8196.836	18.09621	1923.28	-1.842567	-1.668674					-.0104445	1.104343	.9693184	.3322738	.4764442	.5626581	.2361824	.2525281	.1268569	-.9019402	.6041539	-.7962831	.1072925	.0913491	.2591401	.160859	-.7599502	.1593188	1.893185	1.228007	1.677297	1.363248	1.439031	0
1233	0	0	1	1	.8425	.9375	.36283828	.4290429	OB_Mix1_181028_10dpf_tank05_0900_plate10_b03	0	0	0	0						18	18	1	11382.481	0	0	31	44483	20.476644	15268	126	44	1	9	151401	4206	3798	80	22	36	1	1220647	74834	82	170	137	55	0			4320.9908	12	1216446.5	1682431	24	26	115032	2381	57.670171	151.06992	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	0	0	0	0	0	0	0	0	0				0	0	2.2053383		-29.93406	-83938.85	-111093.8									-.55728	-5759.97	.1715447	-27261.53	-866.5432	99.83354	-12.61642	2.421722	-115283.5	-2395.645	-13.7068	2.134756	10.17675	-1.534184	-3.294554	-2092.076	-85.83001	-28332.1	-5533.164	-35.64602	-5542.72	3.2463	3.420193					.2858409	.6019278	.6611397	.3322738	-.1887121	1.495453	.7939661	.3522063	-.5389732	.4292772	-1.137043	.4804396	.4467393	.783141	-.4825814	.6032748	.9195127	.1593188	.3592014	.4422154	-1.80662	.1712558	-1.270333	-1.621942
1234	0	0	.4723839	.53869969	1.32	2	0	0	OB_Mix1_181028_10dpf_tank05_0900_plate10_c03	0	0	0	0						19	19	1	11382.481	0	0	20	22417	17.867133	10264	111	44	1	9	115346	4614	4377	100	21	25	1	748253	47743	70	178	97	54	0			4170.4158	0	1024023.4	1438776.9	0	224	93933	14182	121.56505	139.26689	10	1	OB_POP1	insH2B_lfabp	1	0	0	5	19	1	1	0	0	0	0	0	0				0	0	0	2.7923839		-456.0762	-71596	-59068.14									-11.55728	-27825.97	-10.82845	-63316.53	-458.5432	678.8336	7.383579	1.421722	-587677.5	-29486.64	-25.7068	10.13476	-29.82325	-2.534184	-18.29455	-7096.076	112.17	-49431.1	6267.836	34.913	-19216.77	.6367889	1.909934					-.2931017	-.5283993	-.352542	-1.409355	-2.410663	1.001439	-.8667555	-.7617612	.0870908	.9695347	.7801014	.1869051	-1.105398	-1.12013	-1.604399	.8716734	-1.4978	.0079325	.2749777	-.6876604	1.722462	-.5114083	1.105087	.5941558
1015	.18640867	.20743034	0	0	.8425	.9375	.36283828	.4290429	OB_Mix1_181028_10dpf_tank06_1030_plate11_a05	0	0	0	0						20	20	1	11382.481	79.734654	0	36	59156	17.070267	24337	510	44	2.5	0	169259	4836	4765	91	24	35	1	1447969	91600	88	210	119	68	0			4720.3423	4	1434021.6	1905718.4	0	297	189910	23434	100.35054	129.91115	10	1	OB_POP1	insH2B_lfabp	1	0	0	6	21	0	0	0	0	0	0	1	1	0	0			0		2.4127686		133.4965	55474.2	45316.24									1.491801	873.3607	-1.10419	1148.395	209.1774	1195.88	-.9795196	3.282544	35598.22	12018.09	-7.7068	37.12075	-7.381399	11.41185	357.8288	4512.828	165.6908	25252.44	14617.31	14.62727	357.5807	-2.01371	-2.023777					1.410699	1.852954	1.647614	.7916386	.9526561	.7901039	.6303264	.783141	.338461	1.265489	-.079156	1.191548	1.090901	1.540585	.0160175	2.14505	-.0160175	1.594789	2.991316	1.852954	2.155005	1.844188	2.233807	-.0213044
