barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	beta_cell_volume_Res2	mean_mean_insexpr_Res2	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	ExperimentName	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	experiment	length_Res	dorsal_area_Res	lateral_area_Res	ldl_Res	tg_Res	tc_Res	gluc_Res	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	LiverArea_Res1	NrofSpots_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	ldl_Res1	tg_Res1	tc_Res1	gluc_Res1	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intLiverArea	intNrofSpots	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1309	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_b07"	0	0	0	0						104	6	3	9562.104	0	0			13.194222	11290	4	45	4	0																	4353.4685	6	1183279.4	1586578.4	16	18	96032	1264	87.064831	141.44066	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	1	1	0	0	0	0						0	3.0314127				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-99.60687	-20953.36	-131108.8																	-3877.221	-57.30978	-70.93985	-38127.09	-4851.445	-12.19669									.3294663	.4426234	.2274373													-.4909452	-1.249562	-2.080846	-.5802889	-1.825264	-.6474558
1316	.33	1	0	0	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank14_1200_plate26_b08"	0	0	0	0						112	14	3	16100.702	0	1	22	38188	9.7080889	13476	31	45	4	0	130088	4486	3684	94	21	29	1	822476	57025	74	142	131	57	0			4741.7216	0	1291124.9	1759651.5	0	74	109872	4834	103.15149	139.0919	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	0	0	0	0		0		0	0	0	1.9887602		-4241.883	.7277661	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	150.8627	6560.033	-25747.59					-1.283495	-16911.21	-194.3673	64.53625	4.464223	.5128983	-324503.3	-9802.884	-13.64919	-20.34631	8.977702	3.550586	-1691.221	-30.30978	-14.93985	-24287.09	-1281.445	5.216114									1.701774	1.172131	1.171786	-.5662814	-.7966869	-.4358099	.0736739	-.0812677	.1550559	-1.201828	-.9290791	-1.53008	-1.041226	.3039756	.3566717	.0410477	-.3056241	-.4054327	-.1254861	-.499825	-.0312945
1310	0	0	.4723839	.53869969	0	0	0	0	"OB_Mix1_181103_10dpf_tank14_1200_plate26_c07"	0	0	0	0						105	7	3	16705.421	0	1				20626	1	45	4	0							1							0		1	5021.2775	0	1442395.6	1941846.3	5	132	176853	10609	114.24185	121.55962	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	.03504043	.03504043	.59558583	.60762943			0	0	0		1.2492703				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	430.4185	47637.51	-39664.94																	5458.779	-60.30978	43.06015	42693.91	4493.555	26.20541									2.704992	2.318246	2.309416													1.484072	-1.911546	.455015	1.666065	.5517243	.263772
1317	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_c08"	0	0	0	0						113	15	3	16100.702	0	1	36	92156	12.516556	23651	66	45	4	9	201793	4586	3522	81	18	44	1	1655826	92562	104	172	139	58	0			4978.7525	5	1494703.4	2044428.1	0	27	184225	3379	90.54405	201.60399	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	.03504043	.03504043	0	0					0	0	2.0664531		39045.46	2.137185	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	502.7132	56118.51	130562.7					13.71651	54793.79	-94.36732	-97.46375	-8.535777	-2.487102	508846.8	25734.12	16.35081	9.65369	16.9777	4.550586	8483.779	4.690218	-61.93985	50065.91	-2736.445	-42.68641									2.50356	2.871353	3.195746	1.45536	.9790978	-.2936997	-.1437292	-1.223426	-.8115296	1.40571	1.325134	1.118958	.469748	.7464195	.4876522	1.933245	.0598802	-1.638832	1.926103	-.8401359	-.5196196
1311	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_d07"	0	0	0	0						106	8	3	16705.421	0	1	27	58380	6.9274	15173	18	45	4	0	144604	5164	3364	97	17	28	1	1368331	68119	101	150	134	57	0			4429.0967	8	1266272	1767038.6	22	38	142313	1852	139.12076	170.56968	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	1	1	1	1					0		4.0314127		12135.6	-2.263015	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	21.94918	7993.059	-45155.36					-2.283495	-2395.208	483.6327	-255.4638	7.464223	-3.487102	221351.8	1291.116	13.35081	-12.34631	11.9777	3.550586	5.779162	-43.30978	-50.93985	8153.91	-4263.445	23.41265									.6341909	1.028287	1.192884	-.6920211	-.3968804	.379773	-.2988174	.1430434	-1.102735	.552368	-.1492845	.8582587	-.654579	.4764442	.3566717	.3928821	-.549682	-1.258961	.8108084	-1.518107	1.083065
1318	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_d08"	0	0	0	0						114	16	3	16100.702	0	0	25	33026	8.3632667	9661	47	45	4	0	160909	5549	3738	93	22	29	1	1080913	65981	80	197	114	57	0			4371.6696	0	1124272.5	1571445.3	0	23	80979	1714	68.221731	172.45753	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	0	0	1	1					0		3.0314127		-11692.6	-.9168522	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-219.1893	-14428.01	-13392.5					-1.283495	13909.79	868.6327	118.5362	3.464223	1.512898	-66066.23	-846.884	-7.649187	34.65369	-8.022298	3.550586	-5506.221	-14.30978	-65.93985	-53180.09	-4401.445	-48.55228									.4101526	.0051226	.133241	-.5662814	.0535691	.8298112	.1457396	-.17915	.4635503	-.3123865	-.2874939	-.9706182	1.457768	-.6227642	.3566717	-1.185003	-.1010524	-1.781101	-1.361454	-1.612762	-1.37029
1312	0	0	2	2	1.32	2	.66	1	"OB_Mix1_181103_10dpf_tank14_1200_plate26_e07"	0	0	0	0						107	9	3	16253.317	0	1			7.2889556	16459	9	45	4	0																	4294.5046	16	1310714.1	1796048.6	20	60	152045	4608	121.86016	211.19278	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	0	0	1	1		1			0		5.1262602				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	71.0685	8545.459	74640.3																	1291.779	-52.30978	-28.93985	17885.91	-1507.445	-16.78425									.0977496	1.265417	1.324024													.6669956	-.8842991	-.6325221	1.046299	-.5356029	.5598387
1319	.18640867	.20743034	0	0	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank14_1200_plate26_e08"	0	0	0	0						115	17	3	16100.702	0	0				10201	15	45	4	0							1							0		1	4170.8604	10	1126635.1	1517044.1	15						10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	0	0	1	1	0	0	1	1	0	0		0			3.0499303				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-190.3592	-54089.67	-92753.27																	-4966.221	-46.30978													-.4628908	.0187837	-.1934801													-.9072843	-.6269442				
1313	0	0	0	0	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank14_1200_plate26_f07"	0	0	0	0						108	10	3	16253.317		0	28	30650	8.6016667	13339	7	45	4		143466	4220	3661	93	24	34	1	1076617	69049	87	161	121	56	1			4656.6077	0	1289031.4	1742634.3	0	72	121980	4619	121.04789	175.2458	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	0	0	1	1		0		0	0		1.9887602		-16357.31	-.9051691	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	65.74878	38016.11	3365.35					3.716505	-3533.208	-460.3673	41.53624	3.464223	3.512898	-70362.23	2221.116	-.6491867	-1.34631	-1.022298	2.550586	-1828.221	-54.30978	-16.93985	-12179.09	-1496.445	2.699576									1.443403	1.158662	1.104959	.13126	-.4489316	-.8076297	.0517472	-.17915	1.099106	-.3207264	-.0893579	-.3339239	-.04392	-.2356629	.2049904	0	-.9738116	-.4396451	.2529881	-.5315944	.5116777
1320	.18640867	.20743034	1.32	2	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank14_1200_plate26_f08"	0	0	0	0						116	18	3	16100.702	0	0	29	40538	8.7117778	25520	148	45	4	9	175485	5161	3550	101	20	34	1	1317554	75408	89	180	130	54	0			4455.444	17	1502838.1	2015687.3	29	160	211747	10899	119.87168	184.54782	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	0	0	1	1	0	0	1	1	0			0			4.3699303		-7232.212	-.9680691	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	254.9718	125113.8	126776.2					3.716505	28485.79	480.6327	-69.46375	11.46422	-.4871017	170574.8	8580.116	1.350813	17.65369	7.977702	.550586	10352.78	86.69022	71.06015	77587.91	4783.555	-3.728662									.751776	3.202501	2.698107	.13126	.3755137	.3712611	-.1056337	.4879399	-.1630766	.379773	.3755137	-.1768208	.71772	.2624252	-.1059713	2.317733	.6001127	.8500733	2.498198	.6093351	.4608063
1116	0	0	0	0	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_g07"	0	0	0	0						109	11	3	16253.317	0	1				16126	6	45	4	9							1							0	1		4656.0778	6	1303626.1	1812497.6	0	41	134702	2772	136.76091	189.01292	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	1	1	0	0	.59558583	.60762943		0					2.9471843				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	203.0025	-19887	73515.82																	958.7792	-55.30978	-47.93985	542.91	-3343.445	10.63952									1.433765	1.228269	1.376203													.6021612	-1.036141	-1.141134	.5885369	-1.064502	1.005117
1117	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank14_1200_plate26_h07"	0	0	0	0						110	12	3	16100.702	0	0				14795	109	45	4	0							1							0		1	4496.7792	0	1132646.5	1601651.6	0	98	128928	4821	106.56864	152.5148	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	14	14	.14626016	.1504065	0	0	.03504043	.03504043	0	0					0	0	2.0664531				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-94.07969	-55368.77	-50993.27																	-372.2209	47.69022	9.060149	-5231.09	-1294.445	1.054527									.898625	.0461192	.3163414													.3092093	.3380384	-.0365124	.4530879	-.503768	.0695881
1322	0	0	0	0	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank15_1300_plate27_a09"	0	0	0	0						117	19	3	15025.822	0	0				18054	15	45	5	0							1							0		1	4305.0318	17	1401781.6	1932545.2	30	23	159035	1557	73.616353	177.31839	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	1	1	0	0	0	0		0				0	2.3515984				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	235.5799	98028.99	155288.8																	5496.286	-56.82916	-84.46612	51429	-6631.165	-64.78539									.1599115	1.833303	2.218815													1.021626	-.6269442	-1.781101	1.26281	-1.680158	-1.20333
1329	.18640867	.20743034	0	0	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank15_1300_plate27_a10"	0	0	0	0						125	27	3	12876.086	0	0	15	16472	7.0388667	10716	1	45	5	0	105580	4223	3126	93	25	25	1	713539	50416	79	137	109	47	0			4157.8364	0	1050850.2	1446612.5	0	124	95732	8219	164.9847	170.36591	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	0	0	0	0	0	0	0	0			0	0	1.4127686		-17366.21	-6.264166	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-302.0023	11120.33	16722.07					-4.354756	-29165.87	-454.1005	-543.2324	5.230271	5.44809	-272520.2	-11536.54	-8.649187	-18.30784	-10.0335	-5.776379	-1841.714	-70.82916	16.53388	-11874	30.83554	30.50841									-.5326696	-.5748465	-.5348587	-1.189667	-1.395136	-.7994136	-.6181023	-.17915	1.340463	-1.52138	-1.344467	-1.047095	-1.26184	-.9095548	-1.058541	-.6820219	-1.911546	.3383623	-.5968251	.097499	1.709391
1323	0	0	0	0	2	2	.66	1	"OB_Mix1_181103_10dpf_tank15_1300_plate27_b09"	0	0	0	0						118	20	3	13592.665	0	0				16989	4	45	5	0							1							0		1	4059.5957	13	1088563.2	1501582	22	110	131349	7154	156.92822	176.25648	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	0	0	0	0	0	0	0	0	1		0	0	2.66				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-101.7119	-69974.06	-71295.59																	4431.286	-67.82916	2.53388	23742.99	-1034.164	19.12605									-.9167196	-.2607596	-.2725278													.7756997	-1.249562	.090515	.53962	-.0765599	1.529205
1330	.18640867	.20743034	.4723839	.53869969	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank15_1300_plate27_b10"	0	0	0	0						126	28	3	12876.086	0	0	21	46381	11.568	11405	4	45	5	9	121732	5293	3288	81	16	23	1	803782	55186	88	127	117	51	0			4304.2537	0	1156811.5	1582540.9	0	121	99635	9074	134.70483	128.11606	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	1	1	0	0	0	0						0	3.0314127		7965.369	-2.334625	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-155.5849	59367.93	73294.96					-6.354756	-13013.87	615.8995	-381.2324	-6.769729	-3.55191	-182277.2	-6766.545	.3508133	-28.30784	-2.033498	-1.776379	-1152.714	-67.82916	13.53388	-7971.005	885.8355	24.08331									.1425925	.2501746	.2006092	-1.432857	-.9919897	.5662814	-.409	-1.223426	-1.433697	-1.252348	-1.045296	-.256651	-1.743707	-.4497839	-.5285268	-.4584105	-1.249562	.2872445	-.4569437	.263772	.9436399
1324	.18640867	.20743034	.4723839	.53869969	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank15_1300_plate27_c09"	0	0	0	0						119	21	3	13592.665	0	0	28	50153	13.611244	13032	3	45	5	0	143737	4956	3487	88	14	29	1	1138870	67512	89	172	110	56	0			4369.5449	0	1144459.8	1621420.3	0	79	113801	7450	121.60696	134.1701	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	1	1	0	0	0	0				0		0	2.6685744		6397.04	-.6477735	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-90.29369	21280.21	76787.71					-.3547563	8991.129	278.8995	-182.2324	.2302709	-5.55191	152810.8	5559.455	1.350813	16.69216	-9.033499	3.223621	474.2859	-68.82916	-28.46612	6194.995	-738.1645	7.56726									.3990034	.1525583	.4403368	-.5662814	-.4358099	.173394	-.1820346	-.5957491	-2.316387	-.165347	-.1814522	-.1768208	.469748	-.8478944	.2049904	-.0684471	-1.401776	-.3383623	-.01043	-.0139068	.53962
1331	1	1	.4723839	.53869969	2	2	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank15_1300_plate27_c10"	0	0	0	0						127	29	3	12876.086	0	0	27	54233	18.131756	14300	9	45	5	0	149514	4397	3838	78	20	34	1	1249931	80926	92	159	133	56	0			4605.324	0	1248716.4	1710125.1	0	83	120773	7013	179.55219	204.04996	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	0	0	0	0	2	2			1		0	1	5.9814823		11239.94	3.629538	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	145.4853	32599.16	37704.72					4.645244	14768.13	-280.1005	168.7676	-9.76973	.4480895	263871.8	18973.46	4.350813	3.692158	13.9665	3.223621	1742.286	-62.82916	-24.46612	13167	-1175.164	26.05748									1.263849	.903077	.945329	.13126	-.2300692	-.5709435	.2801465	-1.450499	-.1630766	.2056999	.6522491	.0700189	-.1684338	.414724	.2049904	.2066423	-.8842991	-.2655722	.2065793	-.0940065	2.311515
1325	0	0	.4723839	.53869969	2	2	0	0	"OB_Mix1_181103_10dpf_tank15_1300_plate27_d09"	0	0	0	0						120	22	3	13592.665	0	0	23	36676	16.942867	10177	60	45	5	0	149325	5743	3137	85	18	26	1	1039256	64013	82	166	108	56	0			4218.1224	0	1048517.5	1425468.1	0	120	85677	8198	99.976154	104.00373	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	0	0	0	0	2	2			1	0	0	1	4.6186441		-3265.439	3.183509	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-241.7162	-14975.55	-37096.26					-3.354756	14579.13	1065.899	-532.2324	-2.769729	-1.551911	53196.79	2060.455	-5.649187	10.69216	-11.0335	3.223621	-2380.714	-11.82916	12.53388	-21929.01	9.835535	2.96875									-.2367619	-.5951083	-.6258997	-1.035077	-.2463908	1.045296	-.5965713	-.8707581	-.8115296	-.4401753	-.4271037	-.7691803	.1765363	-.9845589	.2049904	-.9176551	.0102592	.2691754	-1.064502	.0940065	-.1324974
1332	.18640867	.20743034	.4723839	.53869969	0	0	.66	1	"OB_Mix1_181103_10dpf_tank15_1300_plate27_d10"	0	0	0	0						128	30	3	12786.507	0	0	24	37756	13.241644	9101	23	45	5	0	118030	3807	3609	84	19	31	1	820001	53887	87	135	110	52	0			4294.811	0	1082821	1470598.1	0	58	81484	4574	123.73966	152.77307	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	.14626016	.1504065	.15408602	.15591398	0	0	.59558583	.60762943			0				2.2357463		-2948.343	-1.003671	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-165.0276	-10900.51	-33530.04					1.645244	-16715.87	-870.1005	-60.23236	-3.769729	-.5519105	-166058.2	-8065.545	-.6491867	-20.30784	-9.033499	-.7763791	-3456.714	-48.82916	-49.46612	-26122.01	-3614.165	-.8035033									.1046335	-.3177413	-.432646	-.2586749	-1.131341	-1.508881	-.0198952	-.9674216	-.5036122	-1.210034	-1.123852	-.3339239	-1.365887	-.8478944	-.388762	-1.424987	-.4188757	-.6625352	-1.2943	-.5476806	.6135262
1326	0	0	0	0	.8425	.9375	1	1	"OB_Mix1_181103_10dpf_tank15_1300_plate27_e09"	0	0	0	0						121	23	3	13592.665	0	0	17	28548	14.250533	10452	20	45	5	0	101248	4602	3145	97	18	22	1	704484	47025	73	136	113	42	0			4555.5508	0	1182591.6	1607483.5	0	85	105326	7171	119.53769	144.09983	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	1	1	0	0	1	1	0	0					3.8425		-6816.014	1.090768	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	95.71219	-13906.5	-37960.76					-7.354756	-33497.87	-75.10054	-524.2324	9.23027	-1.551911	-281575.2	-14927.54	-14.64919	-19.30784	-6.033498	-10.77638	-2105.714	-51.82916	-22.46612	-2280.005	-1017.164	-.1084521									1.124198	.4238679	.3421772	-1.594789	-1.508881	-.266886	-.5870906	.1430434	-.8115296	-1.547115	-1.547115	-1.627324	-1.307383	-.6744897	-1.84329	-.7619131	-.49674	-.2225885	-.2781986	-.0730736	.4492389
1327	.18640867	.20743034	1.66	2	.8425	.9375	.66	1	"OB_Mix1_181103_10dpf_tank15_1300_plate27_f09"	0	0	0	0						122	24	3	12876.086		0				11728	160	45	5								1							0		1	4381.4552	0	1158396.6	1607752.7	0	160	98269	15177	120.77569	151.62302	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	0	0	0	0	1	1	0				0		4.3699303				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-78.38342	30522.28	56664.97																	-829.7142	88.17084	52.53388	-9337.005	6988.835	-3.118138									.4476974	.2749186	.3533189													-.3634957	.6777131	.8500733	-.4958897	1.388291	.4841294
1134	.18640867	.20743034	.4723839	.53869969	.8425	.9375	0	0	"OB_Mix1_181103_10dpf_tank15_1300_plate27_g09"	0	0	0	0						123	25	3	12876.086	0	0	21	35728	21.950622	7839	233	45	5	0	122787	4234	5094	73	19	29	1	900102	60352	82	162	104	51	0			4254.7437	0	981465.45	1314213.3	0	151	74943	13121	128.07032	161.48418	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	0	0	0	0	1	1	0			0	0		2.5223142		-2687.631	8.047997	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-205.0949	-96462.68	-168199.2					-.3547563	-11958.87	-443.1005	1424.768	-14.76973	-.5519105	-85957.21	-1600.545	-5.649187	6.692158	-15.0335	-1.776379	-4718.714	161.1708	43.53388	-32663.01	4932.835	-1.391237									-.0943094	-1.132336	-1.192884	-.5662814	-.9790978	-.7804491	1.342713	-1.756583	-.5036122	-.8871465	-.6920211	-.7691803	.0019957	-1.279739	-.5285268	-1.979596	1.147868	.7020259	-1.724572	.9767153	.7312402
1135	0	0	1	1	.8425	.9375	.36283828	.4290429	"OB_Mix1_181103_10dpf_tank15_1300_plate27_h09"	0	0	0	0						124	26	3	12876.086	0	0	20	25545	10.789933	9794	153	45	5	0	114420	4401	4841	81	15	26	1	649679	49534	82	133	97	50	0			4262.5284	0	1031948.9	1396876.8	0	132	83328	11014	78.989399	98.061526	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	15	12	0	0	0	0	0	0	1	1	0				0		3.2053383		-12107.73	-3.01276	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-197.3102	-49047.79	-89754.79					-3.354756	-20325.87	-276.1005	1171.768	-6.769729	-4.55191	-336380.2	-12418.54	-5.649187	-22.30784	-22.0335	-2.776379	-2763.714	81.17084	24.53388	-24278.01	2825.835	-14.66296									-.0496736	-.7402834	-.8043421	-1.035077	-1.193701	-.5593112	1.167875	-1.223426	-1.846836	-1.765191	-1.384716	-.7691803	-1.469417	-1.699782	-.6669922	-1.125038	.6415799	.455015	-1.189109	.6219411	-.9823322
1336	0	0	.66	1	2	2	0	0	"OB_Mix1_181117_10dpf_tank17_0930_plate30_a05"	0	0	0	0						129	31	3	9667.544	15.268338	0	25	38043	21.943956	12275	203	46	1.5	0	144163	4240	2653	86	19	34	1	988567	64439	90	152	124	44	1								127	97071	6545	99.270461	129.31262	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	17	14	1	1	.66	1	0	0	1	1			1	0			5.32		-4994.565	3.989066	0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0								3.062694	1685.383	-278.7132	-1014.957	-1.816305	-1.798412	-69043.3	1769.09	.1589378	-3.119255	1.397847	-7.444326	1006.186	123.7559	35.77643	3404.764	582.1672	8.486938												.13126	-.4227628	-.7750821	-1.425654	-.7762545	-.5036122	-.6134831	-.3840392	-.0981035	-.5609366	-.071908	-1.5846	-.1996603	.949378	.3754163	-.5315944	-.185315	-.1535719
1337	0	0	.66	1	1.66	2	0	0	"OB_Mix1_181117_10dpf_tank17_0930_plate30_b05"	0	0	0	0						130	32	3	16446.897	0	0				10969	58	46	1.5	0							1							0		1	4091.9445	12	1110844.1	1603984.4	12	28	86769	1769	88.520398	187.94332	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	17	14	1	1	0	0	0	0	1	1				0	0		4.32				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	87.98659	-8382.273	116699																	-299.8138	-21.24413	-63.22357	-6897.235	-4193.833	-35.36673									-.8122178	-.090622	.3237008													-.5858432	-.0273609	-1.581644	-.9936602	-1.563684	-.5761796
1338	0	0	0	0	0	0	1	1	"OB_Mix1_181117_10dpf_tank17_0930_plate30_c05"	0	0	0	0						131	33	3	16446.897	0	0				12396	81	46	1.5	0							1							0		1	4037.1378	0	953621.83	1372293.1	0	70	102931	4593	109.40445	183.91823	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	17	14	0	0	0	0	0	0	2	2	0	0	0		0	1	3				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-242.3872	1412.121	21747.35																	1127.186	1.755874	-21.22357	9264.765	-1369.833	-12.21006									-1.014993	-1.371241	-.9130289													-.1683564	.163156	-.4646758	-.3623913	-.53962	.14654
1339	0	0	.66	1	2	2	0	0	"OB_Mix1_181117_10dpf_tank17_0930_plate30_d05"	0	0	0	0						132	34	3	16446.897	0	0				9870	75	46	1.5	0							1							0		1	4189.4195	0	994295.65	1403875.1	0	147	78499	8287	88.300773	110.11592	10	1	"OB_POP1"	"insH2B_lfabp"	1	0	0	17	14	.14626016	.1504065	0	0	0	0	2	2			1	0	0	1	4.8062602				0	0	0	0	0	0	""	0	0	0	0	0	0	0	0		0	0	0	0	0	-90.10553	-17939.32	-29204.44																	-1398.814	-4.244126	55.77643	-15167.24	2324.167	8.355937									-.3990034	-1.011057	-.7592571													-1.068867	.1165325	.6410381	-1.529205	.1114817	-.5926759
