barcode	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	ExperimentName	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1322	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_a06					20.89317	2.6960724	.3897936	1.7855712	.89298199	269	24	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	1	1	0	0				1	7.32				-.0146392	.1949638	.1906272	-.3684427	-.0258472	.057117	.1358581	-.3849762																								-.1785529	.120934	.4246073	-.1785529																								
1316	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_b05					16.51986	2.2088304	.3573108	2.0087676	.98379372	264	19	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	1	1	1	1	0	0	0	0		0		1	6.66				-.0402806	.4979717	.306892	-.8358431	-.0417583	.4353409	.2802263	-.7858355																								-.3773919	.3380917	.645325	-.7128544																								
1323	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_b06					15.1811	3.410694	.5197248	2.4551604	.92325257	270	25	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	1	1	0	0				1	7.66				.1139238	.8485907	.2158071	.3422106	.1137062	.7840532	.1932754	.4219703																								.4840615	.5845898	.4840615	.5766571																								
1317	1.66	2	1	1	1	1	OB_Mix2_181207_10dpf_tank05_lipids_plate09_c05					13.03907																60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	0	0	0	0		0			5.66																																																														
1324	1.66	2	1	1	1	1	OB_Mix2_181207_10dpf_tank05_lipids_plate09_c06					14.55634	4.6450404	.5846904	2.231964	.84757613	271	26	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0			5.32				.1775211	.609432	.1350401	1.572589	.1783024	.5499641	.1155057	1.66399																								.7747242	.4840615	.3773919	1.564726																								
1318	1	1	.9245283	1.031447	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_d05					19.64365																60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	0	0		0		1	4.924528																																																														
1325	1.322308	1.468531	.9245283	1.031447	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_d06						3.3782112	.3897936	1.3391784	.68108796	272	27	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	.66	1	0	0	0	0		0		1	4.906836				-.0187439	-.2993159	-.0365387	.3017912																												-.1785529	-.2888094	.0603566	.5452792																								
1319	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_e05					17.50163	1.9164852	.3897936	1.7111724	.92325257	265	20	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	1	1	0	0				1	7				-.0091661	.1844142	.2412602	-1.132157	-.0128001	.1053036	.2083583	-1.097239																								-.1785529	.0469327	.4840615	-.9550109																								
1326	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_e06					19.82215	2.9559348	.4222764	1.7855712	1.0140643	273	28	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0		1	6.32				.0123706	.1311146	.291347	-.1244535	.0023532	-.0056089	.2403598	-.1181821																								.020108	.120934	.6744897	.0872393																								
1320	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_f05					15.3596	2.3712444	.3897936	2.0831664	.77189969	266	21	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	0	0	0	0		0		1	6.66				-.0105344	.5404459	.0848167	-.6813657	-.0101896	.4867571	.0636329	-.6095599																								-.1785529	.3882096	.2644362	-.5259392																								
1327	2	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_f06					15.7166	2.273796	.3897936	1.85997	.71135854	274	29	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	0	0	1	0		1	6				-.0214805	.1895511	-.0164494	-.8105606	-.0236627	.1045875	-.0444328	-.734728																								-.1785529	.2161421	.151376	-.645325																								
1125	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_g05					16.69837	3.0209004	.487242	2.1575652	.69622325	267	22	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	1	1	0	0				1	7.66				.0855458	.5988824	.0040497	-.035678	.0830329	.5239249	-.0254224	.015097																								.3666183	.4430162	.1108129	.1547666																								
1134	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_g06					14.37784	2.273796	.324828	2.0831664	.90811728	275	30	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0		1	6.32				-.0878143	.3967852	.1752187	-.8145289	-.0875954	.3264687	.1543365	-.7151737																								-.5727043	.3882096	.4504217	-.645325																								
1126	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_h05					19.01889	3.0533832	.3897936	1.487976	.59027623	268	23	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0		1	6.32				-.0132709	-.0866691	-.106988	-.0071636	-.0205696	-.1960642	-.150391	.0062444																								-.1785529	-.1344482	-.2505797	.1990214																								
1135	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate09_h06					9.469029	4.0278672	.487242	1.3391784	.52973508	276	31	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	1	1	1	1				1	8.32				.0732314	-.3631651	-.2082541	.9355739	.0828632	-.370947	-.2015157	1.117856																								.3666183	-.2888094	-.5375191	1.207414																								
1271	1.66	2	2	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_a07						3.6055908	.4547592	1.85997	.92325257	277	32	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	1	1	0	0			1	1	7.66				.0393804	.1416642	.1801728	.5093293																												.212713	.2161421	.4840615	.739023																								
1079	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_a08					17.59088	3.6380736	.3573108	1.3391784	.89298199	285	40	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	1	1	0	0				1	7.66				-.0690141	-.5068258	.1091772	.5100656	-.077388	-.6533486	.0638931	.5684156																								-.3773919	-.2888094	.4246073	.756753																								
1272	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_b07					16.60911	3.5081424	.3897936	1.85997	.78703498	278	33	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	0	0		0		1	6.32				-.0269535	.1257019	.0388646	.4079126	-.0318016	.0155234	.0033775	.4738776																								-.1785529	.2161421	.2958041	.6619217																								
1273	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_c07					13.48533	3.2807628	.3897936	1.4135772	0	279	34	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	0	0		0		1	5.66				-.0283218	-.3366532	-.753261	.1765646	-.0272628	-.4082409	-.7713872	.2957546																								-.1785529	-.1956044	-2.651168	.4063411																								
1063	1.322308	1.468531	0	0	1	1	OB_Mix2_181207_10dpf_tank05_lipids_plate10_d07					19.1974	2.7935208	.324828	1.4135772	.66595267	280	35	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	2	2	0	0	1	1		0	0		5.322308				-.0946556	-.3526155	-.092399	-.3146457	-.1050436	-.504134	-.1439494	-.2892572																								-.5727043	-.1956044	.0134048	-.0838759																								
1274	1	1	2	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_e07						3.1833144	.324828	0	0	281	36	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	0	0		0	1	1	6				-.0960239	-1.782155	-.7634423	.0711796																												-.5727043	-3.002946	-2.651168	.3098375																								
1275	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_f07					16.51986	2.923452	.4222764	1.1903808	.51459979	282	37	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0		1	6.32				.0000562	-.6077365	-.2539331	-.1926511	-.0055294	-.7299608	-.291281	-.1202174																								.020108	-.4615765	-.6005671	.0670724																								
1276	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_g07					14.73484	2.9884176	.3573108	.8927856	.65081738	283	38	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1.66	2	0	0	0	0		0		1	6.98				-.0662776	-.921294	-.1228061	-.1316538	-.0685857	-1.022885	-.1504879	-.0282719																								-.3773919	-.8397127	-.0301645	.1108129																								
1277	.66	1	1.66	2	2	2	OB_Mix2_181207_10dpf_tank05_lipids_plate10_h07					20.17916	3.4431768	.4547592	2.3063628	.93838786	284	39	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	28	0	0	1	1	0	0	1	1		0		1	6.32				.0298025	.4763209	.1596737	.3191371	.0165734	.2983904	.1001066	.3331729																								.212713	.5144293	.5413951	.6126513																								
1329	2	2	2	2	1.684628	1.705234	OB_Mix2_181207_10dpf_tank06_lipids_plate11_a09					29.58909	5.0023512	.8445528	6.9190884	2.1946168	286	41	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0	1	0	1		6.684628				.2250287	1.610834	.2904719	1.500741	.1944808	1.284037	.1998037	1.195362																								1.781283	2.651168	2.177923	1.690622																								
1336	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_a10						2.9884176	.5522076	3.8687376	1.6648817	294	49	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1.66	2	1	1	1	1				1	8.98				-.0782626	-1.567215	-.2799881	-.5449395																												.6086134	1.21439	1.30318	.1108129																								
1330	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_b09					26.44264	4.4501436	.6821388	5.951904	2.1643462	287	42	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	5				.0612465	.6276878	.2551107	.9445648	.03665	.3397855	.1819337	.6927885																								1.193636	2.256103	2.052646	1.469448																								
1337	2	2	.66	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_b10					27.79112	3.8329704	.7146216	5.57991	1.997858	295	1	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1.66	2	0	0	1	1	1	0		1	7.32				.1781632	1.738038	.382117	.7254127	.1463629	1.507841	.2696634	.6093983																								1.311054	2.025844	1.765141	1.031857																								
1331	1	1	2	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_c09					13.58715	3.3132456	.5197248	4.9847196	2.1643462	288	43	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0			1	1	7				-.1025358	-.3554589	.2500201	-.1963016	-.1021119	-.474232	.2501382	-.2329198																								.4840615	1.71929	2.052646	.4578519																								
1338	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_c10					28.78	2.7285552	.5522076	3.8687376	3.9654455	296	2	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0				1	6				.0143809	.0109031	2.344614	-.3829709	-.0195897	-.2358693	2.225883	-.5141941																								.6086134	1.21439	3.002946	-.1445999																								
1332	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_d09					28.8699	3.24828	.5846904	6.1751004	1.9373169	289	44	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	2	2	0	0	0	0		0		1	6.66				-.0389385	.8189595	.0179002	-.2652355	-.0687586	.4918772	-.0704148	-.5549089																								.7747242	2.473786	1.650061	.3773919																								
1339	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_d10					24.19518	1.786554	.324828	2.5295592	1.5135288	297	3	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0				1	6				-.2143669	-1.344238	-.1123934	-1.32894	-.2395611	-1.532821	-.2053659	-1.382627																								-.5727043	.6536009	1.134262	-1.031857																								
1333	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_e09					16.6437	1.9164852	.4547592	4.9847196	2.209752	290	45	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	5				-.1702379	-.3873836	.2852448	-1.600999	-.1762736	-.5537778	.266608	-1.685985																								.212713	1.71929	2.256103	-.9550109																								
1340	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_e10					24.82447	3.5406252	.5846904	5.57991	2.1643462	298	4	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	5.66				.0441272	1.690151	.5333333	.4211625	.0174689	1.489815	.4361505	.3582502																								.7747242	2.025844	2.052646	.691415																								
1334	1.32	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_f09					13.76694	5.68449	.9420012	7.067886	2.1340756	291	46	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	2	2	1	1	0	0				1	7.32				.3156358	1.679821	.2044777	2.163038	.3150219	1.548704	.2017819	2.127166																								2.143343	3.002946	1.869903	2.025844																								
1341	1.322308	1.468531	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_f10					10.171	4.0928328	.7146216	5.5055112	2.2248873	299	5	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	1	1		0		1	6.322308				.1726902	1.59979	.5887839	.9694018	.1745834	1.592701	.5752302	1.151565																								1.311054	1.953147	2.351128	1.351702																								
1143	1	1	2	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_g09					13.31745	3.8004876	.6171732	3.4967436	1.3319053	292	47	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	1	1			1	1	8				-.0105604	-1.907284	-.6027832	.2750672	-.0105198	-2.035682	-.6034889	.2479202																								.9444891	1.009293	.9550109	.9763784																								
1152	1	1	.66	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_g10					12.41847	4.06035	.649656	4.463928	2.2400226	300	6	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	4.66				.1063563	.5422443	.5988285	.9329507	.1036073	.5016979	.5717638	1.078963																								1.078639	1.499709	2.473786	1.272463																								
1144	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_h09					18.17197	2.3712444	.5197248	5.1335172	1.7556934	293	48	6									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	5.66				-.1093771	-.2864729	-.1840858	-1.158144	-.1190991	-.4832992	-.2132869	-1.264823																								.4840615	1.797902	1.440477	-.5259392																								
1153	2	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate11_h10					9.721509	3.9953844	.6171732	3.7943388	1.5437994	301	7	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0	1	0		1	6				.0725052	-.1433072	-.1024854	.8640168	.0748249	-.1509881	-.1146424	1.056151																								.9444891	1.173384	1.16674	1.173384																								
1280	1.66	2	1.66	2	1	1	OB_Mix2_181207_10dpf_tank06_lipids_plate12_a11					16.1942	1.62414	.2923452	1.5623748	.54487037	302	8	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0			5.32				-.253691	-2.391233	-1.106505	-1.511196	-.2643122	-2.489048	-1.156458	-1.425519																								-.8114413	-.0670724	-.4727891	-1.160146																								
1190	1.322308	1.468531	1.66	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_a12					14.75583	3.3457284	.6171732	4.6127256	1.9070463	310	16	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	.06666667	.06666667	2	2	0	0	1	1		0		1	8.048974				.0601909	.5314189	.214946	.178646	.0505689	.4264123	.1685124	.2982239																								.9444891	1.553428	1.587942	.5144293																								
1281	1.66	2	1.66	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_b11						3.2807628	.5522076	4.6871244	1.6043405	303	9	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	1	1				1	8.32				.0048031	.7175539	-.0521254	.1414586																												.6086134	1.599878	1.228521	.4063411																								
1191	1.322308	1.468531	0	0	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_b12					12.41847	3.1833144	.5846904	4.1663328	1.7254228	311	17	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	.06666667	.06666667	1	1	1	1	1	1			0	1	6.388974				.0263398	.0690638	.0282319	.0122637	.0210803	-.0079009	-.0053608	.1719806																								.7747242	1.351702	1.394716	.3098375																								
1282	1	1	1	1	1	1	OB_Mix2_181207_10dpf_tank06_lipids_plate12_c11					28.33051	2.0464164	.3897936	2.975952	1.2259583	304	10	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1.66	2	1	1	0	0					5.66				-.1589791	-1.009581	-.4355983	-1.096856	-.1938928	-1.27681	-.5564932	-1.210633																								-.1785529	.8302152	.8834275	-.8397127																								
1192	1	1	1.66	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_c12						1.8840024	.2598624	.5951904	.34811162	312	18	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0				1	6.66				-.2998565	-3.518041	-1.35417	-1.291017																												-1.078639	-1.221425	-1.200497	-.987231																								
1070	1	1	2	2	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_d11					27.16183	3.4756596	.6171732	5.4311124	2.1492109	305	11	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0			1	1	7				.0670322	1.429617	.4825637	.3284187	.0341856	1.174754	.3677924	.2353346																								.9444891	1.909872	1.931058	.6412036																								
1370	1.322308	1.468531	1	1	1	1	OB_Mix2_181207_10dpf_tank06_lipids_plate12_d12					28.9598	3.9629016	.7471044	6.1007016	1.8616404	313	19	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0					5.322308				.1860173	1.971508	.1542682	.7839143	.1478136	1.666041	.0244152	.6708795																								1.440477	2.351128	1.510107	1.140662																								
1283	1	1	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_e11					21.40832	2.8909692	.5846904	5.0591184	1.6194758	306	12	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	0	0	0	0		0		1	5				.0331811	1.041661	-.052262	-.26024	.0114064	.8606626	-.1345578	-.2563414																								.7747242	1.765141	1.25019	.0268121																								
1193	1.322308	1.468531	.9245283	1.031447	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_e12					16.7336	3.6705564	.6171732	2.975952	.68108796	314	20	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	.06666667	.06666667	1	1	0	0	1	1		0		1	6.313503				.0547178	-1.169204	-1.031375	.4876007	.0402986	-1.313983	-1.09155	.5792527																								.9444891	.8302152	.0603566	.7702081																								
1284	1.66	2	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_f11					11.87907	3.573108	.6171732	4.6871244	1.8010993	307	13	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1	1	1	1	0	0				1	6.66				.0642957	.6537046	.1242708	.4179305	.0610084	.5972182	.0961521	.5816392																								.9444891	1.599878	1.48947	.7215223																								
1194	1.322308	1.468531	1	1	2	2	OB_Mix2_181207_10dpf_tank06_lipids_plate12_f12					26.98203	4.1902812	.7146216	4.835922	2.1492109	315	21	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	.06666667	.06666667	2	2	0	0	1	1		0		1	7.388974				.150798	.6748039	.4316575	1.003357	.1160223	.3892446	.311985	.9257239																								1.311054	1.663279	1.931058	1.412666																								
1285	1.66	2	1	1	1	1	OB_Mix2_181207_10dpf_tank06_lipids_plate12_g11					12.41847	3.7030392	.5846904	3.4967436	.90811728	308	14	7									60	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	29	0	0	1.66	2	1	1	0	0					6.32				.0304446	-.5526385	-.7738018	.5438934	.0258698	-.6196709	-.8056142	.6998727																								.7747242	1.009293	.4504217	.7838041																								
